cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short,conc_gross_le_4_tdr_short_1,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short,conc_gross_le_8_tdr_short_1,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_all,conc_net_le_4_tdr_short_old,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_all,conc_net_le_8_tdr_short_old,conc_net_le_8_tdr_short_other,contract_market_name,contract_units,futonly_or_combined,id,m_money_positions_long_all,m_money_positions_long_old,m_money_positions_long_other,m_money_positions_short_all,m_money_positions_short_old,m_money_positions_short_other,m_money_positions_spread,m_money_positions_spread_1,m_money_positions_spread_2,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_long_old,nonrept_positions_long_other,nonrept_positions_short_all,nonrept_positions_short_old,nonrept_positions_short_other,open_interest_all,open_interest_old,open_interest_other,other_rept_positions_long,other_rept_positions_long_1,other_rept_positions_long_2,other_rept_positions_short,other_rept_positions_short_1,other_rept_positions_short_2,other_rept_positions_spread,other_rept_positions_spread_1,other_rept_positions_spread_2,pct_of_oi_m_money_long_all,pct_of_oi_m_money_long_old,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_all,pct_of_oi_m_money_short_old,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread,pct_of_oi_m_money_spread_1,pct_of_oi_m_money_spread_2,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_all,pct_of_oi_nonrept_short_old,pct_of_oi_nonrept_short_other,pct_of_oi_other_rept_long,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread,pct_of_oi_other_rept_spread_1,pct_of_oi_other_rept_spread_2,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short,pct_of_oi_prod_merc_short_1,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_all,pct_of_oi_swap_long_old,pct_of_oi_swap_long_other,pct_of_oi_swap_short_all,pct_of_oi_swap_short_old,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_all,pct_of_oi_swap_spread_old,pct_of_oi_swap_spread_other,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short,pct_of_oi_tot_rept_short_1,pct_of_oi_tot_rept_short_2,pct_of_open_interest_all,pct_of_open_interest_old,pct_of_open_interest_other,prod_merc_positions_long,prod_merc_positions_long_1,prod_merc_positions_long_2,prod_merc_positions_short,prod_merc_positions_short_1,prod_merc_positions_short_2,report_date_as_yyyy_mm_dd,swap__positions_short_all,swap__positions_short_old,swap__positions_short_other,swap__positions_spread_all,swap__positions_spread_old,swap__positions_spread_other,swap_positions_long_all,swap_positions_long_old,swap_positions_long_other,tot_rept_positions_long_all,tot_rept_positions_long_old,tot_rept_positions_long_other,tot_rept_positions_short,tot_rept_positions_short_1,tot_rept_positions_short_2,traders_m_money_long_all,traders_m_money_long_old,traders_m_money_long_other,traders_m_money_short_all,traders_m_money_short_old,traders_m_money_short_other,traders_m_money_spread_all,traders_m_money_spread_old,traders_m_money_spread_other,traders_other_rept_long_all,traders_other_rept_long_old,traders_other_rept_long_other,traders_other_rept_short,traders_other_rept_short_1,traders_other_rept_short_2,traders_other_rept_spread,traders_other_rept_spread_1,traders_other_rept_spread_2,traders_prod_merc_long_all,traders_prod_merc_long_old,traders_prod_merc_long_other,traders_prod_merc_short_all,traders_prod_merc_short_old,traders_prod_merc_short_other,traders_swap_long_all,traders_swap_long_old,traders_swap_long_other,traders_swap_short_all,traders_swap_short_old,traders_swap_short_other,traders_swap_spread_all,traders_swap_spread_old,traders_swap_spread_other,traders_tot_all,traders_tot_old,traders_tot_other,traders_tot_rept_long_all,traders_tot_rept_long_old,traders_tot_rept_long_other,traders_tot_rept_short_all,traders_tot_rept_short_old,traders_tot_rept_short_other,yyyy_report_week_ww
067,067651,NYME,NYC,N10,-1007,17411,-17745,205,12959,16255,-3249,-165,24404,6328,8054,3185,-32797,4134,16050,3296,CRUDE OIL,NATURAL RESOURCES,CRUDE OIL,PETROLEUM AND PRODUCTS,20.6,20.6,0.0,20.4,20.4,0.0,34.1,34.1,0.0,32.6,32.6,0.0,11.9,11.9,0.0,13.0,13.0,0.0,17.5,17.5,0.0,19.4,19.4,0.0,WTI-PHYSICAL,"(CONTRACTS OF 1,000 BARRELS)",FutOnly,190108067651F,202408,202408,0,142709,142709,0,476951,476951,0,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE",86879,86879,0,88815,88815,0,2120930,2120930,0,296308,296308,0,78796,78796,0,238056,238056,0,9.5,9.5,0.0,6.7,6.7,0.0,22.5,22.5,0.0,4.1,4.1,0.0,4.2,4.2,0.0,14.0,14.0,0.0,3.7,3.7,0.0,11.2,11.2,0.0,23.2,23.2,0.0,22.8,22.8,0.0,7.1,7.1,0.0,20.6,20.6,0.0,8.3,8.3,0.0,95.9,95.9,0.0,95.8,95.8,0.0,100.0,100.0,100.0,492894,492894,0,482907,482907,0,2019-01-08T00:00:00.000,436196,436196,0,176500,176500,0,150934,150934,0,2034051,2034051,0,2032115,2032115,0,52,52,0,58,58,0,68,68,0,71,71,0,51,51,0,86,86,0,55,55,0,66,66,0,19,19,0,22,22,0,32,32,0,362,362,0,304,304,0,290,290,0,2019 Report Week 01
067,067651,NYME,NYC,N10,2202,-34561,-8660,-3842,-8277,-17153,-2561,4488,4138,-23478,17218,6390,-157,8658,-13311,-8876,CRUDE OIL,NATURAL RESOURCES,CRUDE OIL,PETROLEUM AND PRODUCTS,19.7,19.7,0.0,20.0,20.0,0.0,33.1,33.1,0.0,31.7,31.7,0.0,11.8,11.8,0.0,12.7,12.7,0.0,17.0,17.0,0.0,19.1,19.1,0.0,WTI-PHYSICAL,"(CONTRACTS OF 1,000 BARRELS)",FutOnly,190115067651F,204610,204610,0,108148,108148,0,468291,468291,0,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE",83037,83037,0,80538,80538,0,2103777,2103777,0,293747,293747,0,83284,83284,0,242194,242194,0,9.7,9.7,0.0,5.1,5.1,0.0,22.3,22.3,0.0,3.9,3.9,0.0,3.8,3.8,0.0,14.0,14.0,0.0,4.0,4.0,0.0,11.5,11.5,0.0,22.3,22.3,0.0,23.8,23.8,0.0,7.5,7.5,0.0,20.7,20.7,0.0,8.8,8.8,0.0,96.1,96.1,0.0,96.2,96.2,0.0,100.0,100.0,100.0,469416,469416,0,500125,500125,0,2019-01-15T00:00:00.000,436039,436039,0,185158,185158,0,157324,157324,0,2020740,2020740,0,2023239,2023239,0,52,52,0,51,51,0,68,68,0,73,73,0,52,52,0,91,91,0,57,57,0,67,67,0,19,19,0,24,24,0,36,36,0,364,364,0,317,317,0,290,290,0,2019 Report Week 02
067,067651,NYME,NYC,N10,9789,-18980,-42015,-5735,-3370,-54960,-7251,-6416,-1907,-6892,13839,4970,9808,-5919,-49225,-51590,CRUDE OIL,NATURAL RESOURCES,CRUDE OIL,PETROLEUM AND PRODUCTS,19.9,19.9,0.0,20.7,20.7,0.0,33.9,33.9,0.0,32.4,32.4,0.0,12.2,12.2,0.0,13.5,13.5,0.0,17.7,17.7,0.0,19.8,19.8,0.0,WTI-PHYSICAL,"(CONTRACTS OF 1,000 BARRELS)",FutOnly,190122067651F,214399,214399,0,89168,89168,0,426276,426276,0,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE",77302,77302,0,77168,77168,0,2048817,2048817,0,286496,286496,0,76868,76868,0,240287,240287,0,10.5,10.5,0.0,4.4,4.4,0.0,20.8,20.8,0.0,3.8,3.8,0.0,3.8,3.8,0.0,14.0,14.0,0.0,3.8,3.8,0.0,11.7,11.7,0.0,22.6,22.6,0.0,25.1,25.1,0.0,7.9,7.9,0.0,21.8,21.8,0.0,8.7,8.7,0.0,96.2,96.2,0.0,96.2,96.2,0.0,100.0,100.0,100.0,462524,462524,0,513964,513964,0,2019-01-22T00:00:00.000,445847,445847,0,179239,179239,0,162294,162294,0,1971515,1971515,0,1971649,1971649,0,50,50,0,50,50,0,68,68,0,58,58,0,56,56,0,85,85,0,57,57,0,65,65,0,22,22,0,24,24,0,36,36,0,352,352,0,302,302,0,285,285,0,2019 Report Week 03
067,067651,NYME,NYC,N10,10174,-18237,1573,-4260,-6070,-6799,-11772,10587,-3378,-21751,1270,3072,-12087,19543,-2539,-729,CRUDE OIL,NATURAL RESOURCES,CRUDE OIL,PETROLEUM AND PRODUCTS,20.2,20.2,0.0,20.2,20.2,0.0,33.8,33.8,0.0,31.7,31.7,0.0,11.9,11.9,0.0,13.4,13.4,0.0,17.3,17.3,0.0,19.4,19.4,0.0,WTI-PHYSICAL,"(CONTRACTS OF 1,000 BARRELS)",FutOnly,190129067651F,224573,224573,0,70931,70931,0,427849,427849,0,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE",73042,73042,0,71098,71098,0,2042018,2042018,0,274724,274724,0,87455,87455,0,236909,236909,0,11.0,11.0,0.0,3.5,3.5,0.0,21.0,21.0,0.0,3.6,3.6,0.0,3.5,3.5,0.0,13.5,13.5,0.0,4.3,4.3,0.0,11.6,11.6,0.0,21.6,21.6,0.0,25.2,25.2,0.0,8.1,8.1,0.0,21.2,21.2,0.0,9.7,9.7,0.0,96.4,96.4,0.0,96.5,96.5,0.0,100.0,100.0,100.0,440773,440773,0,515234,515234,0,2019-01-29T00:00:00.000,433760,433760,0,198782,198782,0,165366,165366,0,1968976,1968976,0,1970920,1970920,0,51,51,0,51,51,0,70,70,0,63,63,0,56,56,0,90,90,0,60,60,0,67,67,0,22,22,0,23,23,0,36,36,0,358,358,0,311,311,0,294,294,0,2019 Report Week 04
067,067651,NYME,NYC,N10,4458,10095,-16977,8392,-177,15043,-11885,1780,19878,7995,-9390,-1198,5454,4380,6651,15220,CRUDE OIL,NATURAL RESOURCES,CRUDE OIL,PETROLEUM AND PRODUCTS,19.2,19.2,0.0,19.5,19.5,0.0,32.7,32.7,0.0,30.5,30.5,0.0,11.1,11.1,0.0,13.3,13.3,0.0,17.0,17.0,0.0,19.2,19.2,0.0,WTI-PHYSICAL,"(CONTRACTS OF 1,000 BARRELS)",FutOnly,190205067651F,229031,229031,0,81026,81026,0,410872,410872,0,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE",81434,81434,0,70921,70921,0,2057061,2057061,0,262839,262839,0,89235,89235,0,256787,256787,0,11.1,11.1,0.0,3.9,3.9,0.0,20.0,20.0,0.0,4.0,4.0,0.0,3.4,3.4,0.0,12.8,12.8,0.0,4.3,4.3,0.0,12.5,12.5,0.0,21.8,21.8,0.0,24.6,24.6,0.0,8.0,8.0,0.0,21.4,21.4,0.0,9.9,9.9,0.0,96.0,96.0,0.0,96.6,96.6,0.0,100.0,100.0,100.0,448768,448768,0,505844,505844,0,2019-02-05T00:00:00.000,439214,439214,0,203162,203162,0,164168,164168,0,1975627,1975627,0,1986140,1986140,0,53,53,0,54,54,0,69,69,0,67,67,0,57,57,0,93,93,0,62,62,0,66,66,0,22,22,0,22,22,0,35,35,0,373,373,0,322,322,0,299,299,0,2019 Report Week 05
067,067651,NYME,NYC,N10,-9943,1679,8990,-2043,-2244,20337,-9746,12027,7712,40941,23455,2973,-12735,-18547,22380,22581,CRUDE OIL,NATURAL RESOURCES,CRUDE OIL,PETROLEUM AND PRODUCTS,19.4,19.4,0.0,19.7,19.7,0.0,32.4,32.4,0.0,30.7,30.7,0.0,11.1,11.1,0.0,12.8,12.8,0.0,16.7,16.7,0.0,18.5,18.5,0.0,WTI-PHYSICAL,"(CONTRACTS OF 1,000 BARRELS)",FutOnly,190212067651F,219088,219088,0,82705,82705,0,419862,419862,0,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE",79391,79391,0,68677,68677,0,2077398,2077398,0,253093,253093,0,101262,101262,0,264499,264499,0,10.5,10.5,0.0,4.0,4.0,0.0,20.2,20.2,0.0,3.8,3.8,0.0,3.3,3.3,0.0,12.2,12.2,0.0,4.9,4.9,0.0,12.7,12.7,0.0,23.6,23.6,0.0,25.5,25.5,0.0,8.0,8.0,0.0,20.5,20.5,0.0,8.9,8.9,0.0,96.2,96.2,0.0,96.7,96.7,0.0,100.0,100.0,100.0,489709,489709,0,529299,529299,0,2019-02-12T00:00:00.000,426479,426479,0,184615,184615,0,167141,167141,0,1998007,1998007,0,2008721,2008721,0,51,51,0,53,53,0,68,68,0,63,63,0,59,59,0,96,96,0,66,66,0,71,71,0,23,23,0,21,21,0,35,35,0,372,372,0,323,323,0,305,305,0,2019 Report Week 06
067,067651,NYME,NYC,N10,3559,-3507,-14292,-1005,1253,-58180,3260,-15427,-17321,137,-21557,-11588,33601,-20930,-57175,-59433,CRUDE OIL,NATURAL RESOURCES,CRUDE OIL,PETROLEUM AND PRODUCTS,20.1,20.1,0.0,20.1,20.1,0.0,33.1,33.1,0.0,31.8,31.8,0.0,11.8,11.8,0.0,14.2,14.2,0.0,17.4,17.4,0.0,20.3,20.3,0.0,WTI-PHYSICAL,"(CONTRACTS OF 1,000 BARRELS)",FutOnly,190219067651F,222647,222647,0,79198,79198,0,405570,405570,0,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE",78386,78386,0,69930,69930,0,2019218,2019218,0,256353,256353,0,85835,85835,0,247178,247178,0,11.0,11.0,0.0,3.9,3.9,0.0,20.1,20.1,0.0,3.9,3.9,0.0,3.5,3.5,0.0,12.7,12.7,0.0,4.3,4.3,0.0,12.2,12.2,0.0,24.3,24.3,0.0,25.1,25.1,0.0,7.7,7.7,0.0,22.8,22.8,0.0,8.1,8.1,0.0,96.1,96.1,0.0,96.5,96.5,0.0,100.0,100.0,100.0,489846,489846,0,507742,507742,0,2019-02-19T00:00:00.000,460080,460080,0,163685,163685,0,155553,155553,0,1940832,1940832,0,1949288,1949288,0,53,53,0,47,47,0,70,70,0,64,64,0,54,54,0,85,85,0,62,62,0,69,69,0,20,20,0,23,23,0,35,35,0,356,356,0,309,309,0,291,291,0,2019 Report Week 07
067,067651,NYME,NYC,N10,1666,-2799,-7739,968,-525,6666,5569,-3670,-6925,7980,6080,-4856,12241,10003,5698,7191,CRUDE OIL,NATURAL RESOURCES,CRUDE OIL,PETROLEUM AND PRODUCTS,21.1,21.1,0.0,20.1,20.1,0.0,34.2,34.2,0.0,32.5,32.5,0.0,11.7,11.7,0.0,13.9,13.9,0.0,17.0,17.0,0.0,19.9,19.9,0.0,WTI-PHYSICAL,"(CONTRACTS OF 1,000 BARRELS)",FutOnly,190226067651F,224313,224313,0,76399,76399,0,397831,397831,0,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE",79354,79354,0,69405,69405,0,2025884,2025884,0,261922,261922,0,82165,82165,0,240253,240253,0,11.1,11.1,0.0,3.8,3.8,0.0,19.6,19.6,0.0,3.9,3.9,0.0,3.4,3.4,0.0,12.9,12.9,0.0,4.1,4.1,0.0,11.9,11.9,0.0,24.6,24.6,0.0,25.4,25.4,0.0,7.4,7.4,0.0,23.3,23.3,0.0,8.6,8.6,0.0,96.1,96.1,0.0,96.6,96.6,0.0,100.0,100.0,100.0,497826,497826,0,513822,513822,0,2019-02-26T00:00:00.000,472321,472321,0,173688,173688,0,150697,150697,0,1946530,1946530,0,1956479,1956479,0,55,55,0,47,47,0,72,72,0,65,65,0,51,51,0,94,94,0,58,58,0,67,67,0,20,20,0,22,22,0,35,35,0,357,357,0,311,311,0,298,298,0,2019 Report Week 08
067,067651,NYME,NYC,N10,15410,-12743,28924,2402,3577,41967,-3989,3034,10342,-14768,-5376,-2423,8140,6069,39565,38390,CRUDE OIL,NATURAL RESOURCES,CRUDE OIL,PETROLEUM AND PRODUCTS,21.3,21.3,0.0,20.7,20.7,0.0,34.3,34.3,0.0,32.8,32.8,0.0,11.4,11.4,0.0,13.6,13.6,0.0,17.0,17.0,0.0,19.5,19.5,0.0,WTI-PHYSICAL,"(CONTRACTS OF 1,000 BARRELS)",FutOnly,190305067651F,239723,239723,0,63656,63656,0,426755,426755,0,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE",81756,81756,0,72982,72982,0,2067851,2067851,0,257933,257933,0,85199,85199,0,250595,250595,0,11.6,11.6,0.0,3.1,3.1,0.0,20.6,20.6,0.0,4.0,4.0,0.0,3.5,3.5,0.0,12.5,12.5,0.0,4.1,4.1,0.0,12.1,12.1,0.0,23.4,23.4,0.0,24.6,24.6,0.0,7.2,7.2,0.0,23.2,23.2,0.0,8.7,8.7,0.0,96.0,96.0,0.0,96.5,96.5,0.0,100.0,100.0,100.0,483058,483058,0,508446,508446,0,2019-03-05T00:00:00.000,480461,480461,0,179757,179757,0,148274,148274,0,1986095,1986095,0,1994869,1994869,0,59,59,0,46,46,0,72,72,0,61,61,0,50,50,0,94,94,0,60,60,0,66,66,0,20,20,0,23,23,0,40,40,0,356,356,0,320,320,0,296,296,0,2019 Report Week 09
067,067651,NYME,NYC,N10,2454,-5287,-6376,901,2437,-54987,59,-5664,5185,-24928,-17997,9,5006,-32291,-55888,-57424,CRUDE OIL,NATURAL RESOURCES,CRUDE OIL,PETROLEUM AND PRODUCTS,20.9,20.9,0.0,20.5,20.5,0.0,33.9,33.9,0.0,32.3,32.3,0.0,11.6,11.6,0.0,13.9,13.9,0.0,17.7,17.7,0.0,20.0,20.0,0.0,WTI-PHYSICAL,"(CONTRACTS OF 1,000 BARRELS)",FutOnly,190312067651F,242177,242177,0,58369,58369,0,420379,420379,0,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE",82657,82657,0,75419,75419,0,2012864,2012864,0,257992,257992,0,79535,79535,0,255780,255780,0,12.0,12.0,0.0,2.9,2.9,0.0,20.9,20.9,0.0,4.1,4.1,0.0,3.7,3.7,0.0,12.8,12.8,0.0,4.0,4.0,0.0,12.7,12.7,0.0,22.8,22.8,0.0,24.4,24.4,0.0,7.4,7.4,0.0,24.1,24.1,0.0,7.3,7.3,0.0,95.9,95.9,0.0,96.3,96.3,0.0,100.0,100.0,100.0,458130,458130,0,490449,490449,0,2019-03-12T00:00:00.000,485467,485467,0,147466,147466,0,148283,148283,0,1930207,1930207,0,1937445,1937445,0,62,62,0,44,44,0,72,72,0,64,64,0,53,53,0,92,92,0,60,60,0,68,68,0,20,20,0,24,24,0,37,37,0,356,356,0,317,317,0,295,295,0,2019 Report Week 10
