cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short,conc_gross_le_4_tdr_short_1,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short,conc_gross_le_8_tdr_short_1,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_all,conc_net_le_4_tdr_short_old,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_all,conc_net_le_8_tdr_short_old,conc_net_le_8_tdr_short_other,contract_market_name,contract_units,futonly_or_combined,id,m_money_positions_long_all,m_money_positions_long_old,m_money_positions_long_other,m_money_positions_short_all,m_money_positions_short_old,m_money_positions_short_other,m_money_positions_spread,m_money_positions_spread_1,m_money_positions_spread_2,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_long_old,nonrept_positions_long_other,nonrept_positions_short_all,nonrept_positions_short_old,nonrept_positions_short_other,open_interest_all,open_interest_old,open_interest_other,other_rept_positions_long,other_rept_positions_long_1,other_rept_positions_long_2,other_rept_positions_short,other_rept_positions_short_1,other_rept_positions_short_2,other_rept_positions_spread,other_rept_positions_spread_1,other_rept_positions_spread_2,pct_of_oi_m_money_long_all,pct_of_oi_m_money_long_old,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_all,pct_of_oi_m_money_short_old,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread,pct_of_oi_m_money_spread_1,pct_of_oi_m_money_spread_2,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_all,pct_of_oi_nonrept_short_old,pct_of_oi_nonrept_short_other,pct_of_oi_other_rept_long,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread,pct_of_oi_other_rept_spread_1,pct_of_oi_other_rept_spread_2,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short,pct_of_oi_prod_merc_short_1,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_all,pct_of_oi_swap_long_old,pct_of_oi_swap_long_other,pct_of_oi_swap_short_all,pct_of_oi_swap_short_old,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_all,pct_of_oi_swap_spread_old,pct_of_oi_swap_spread_other,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short,pct_of_oi_tot_rept_short_1,pct_of_oi_tot_rept_short_2,pct_of_open_interest_all,pct_of_open_interest_old,pct_of_open_interest_other,prod_merc_positions_long,prod_merc_positions_long_1,prod_merc_positions_long_2,prod_merc_positions_short,prod_merc_positions_short_1,prod_merc_positions_short_2,report_date_as_yyyy_mm_dd,swap__positions_short_all,swap__positions_short_old,swap__positions_short_other,swap__positions_spread_all,swap__positions_spread_old,swap__positions_spread_other,swap_positions_long_all,swap_positions_long_old,swap_positions_long_other,tot_rept_positions_long_all,tot_rept_positions_long_old,tot_rept_positions_long_other,tot_rept_positions_short,tot_rept_positions_short_1,tot_rept_positions_short_2,traders_m_money_long_all,traders_m_money_long_old,traders_m_money_long_other,traders_m_money_short_all,traders_m_money_short_old,traders_m_money_short_other,traders_m_money_spread_all,traders_m_money_spread_old,traders_m_money_spread_other,traders_other_rept_long_all,traders_other_rept_long_old,traders_other_rept_long_other,traders_other_rept_short,traders_other_rept_short_1,traders_other_rept_short_2,traders_other_rept_spread,traders_other_rept_spread_1,traders_other_rept_spread_2,traders_prod_merc_long_all,traders_prod_merc_long_old,traders_prod_merc_long_other,traders_prod_merc_short_all,traders_prod_merc_short_old,traders_prod_merc_short_other,traders_swap_long_all,traders_swap_long_old,traders_swap_long_other,traders_swap_short_all,traders_swap_short_old,traders_swap_short_other,traders_swap_spread_all,traders_swap_spread_old,traders_swap_spread_other,traders_tot_all,traders_tot_old,traders_tot_other,traders_tot_rept_long_all,traders_tot_rept_long_old,traders_tot_rept_long_other,traders_tot_rept_short_all,traders_tot_rept_short_old,traders_tot_rept_short_other,yyyy_report_week_ww
088,088691,CMX,NYC,N20,7423,-151,2847,3004,-219,12474,711,-2161,2367,980,956,-2334,11359,-2524,9470,12693,GOLD,NATURAL RESOURCES,GOLD,PRECIOUS METALS,18.3,18.3,0.0,29.6,29.6,0.0,26.7,26.7,0.0,49.6,49.6,0.0,18.0,18.0,0.0,29.5,29.5,0.0,25.9,25.9,0.0,49.2,49.2,0.0,GOLD,(CONTRACTS OF 100 TROY OUNCES),FutOnly,210105088691F,167096,167096,0,50527,50527,0,32294,32294,0,GOLD - COMMODITY EXCHANGE INC.,61730,61730,0,20125,20125,0,568888,568888,0,182850,182850,0,20101,20101,0,27513,27513,0,29.4,29.4,0.0,8.9,8.9,0.0,5.7,5.7,0.0,10.9,10.9,0.0,3.5,3.5,0.0,32.1,32.1,0.0,3.5,3.5,0.0,4.8,4.8,0.0,2.3,2.3,0.0,20.9,20.9,0.0,11.8,11.8,0.0,49.6,49.6,0.0,3.0,3.0,0.0,89.1,89.1,0.0,96.5,96.5,0.0,100.0,100.0,100.0,13307,13307,0,118767,118767,0,2021-01-05T00:00:00.000,282312,282312,0,17249,17249,0,66849,66849,0,507158,507158,0,548763,548763,0,101,101,0,13,13,0,29,29,0,125,125,0,29,29,0,42,42,0,11,11,0,22,22,0,17,17,0,30,30,0,20,20,0,350,350,0,292,292,0,153,153,0,2021 Report Week 01
085,085692,CMX,NYC,N25,1913,3262,2629,208,669,9710,780,1474,598,1632,393,1049,-216,901,9502,9041,COPPER,NATURAL RESOURCES,COPPER,BASE METALS,20.0,20.0,0.0,34.1,34.1,0.0,30.1,30.1,0.0,45.8,45.8,0.0,19.9,19.9,0.0,32.1,32.1,0.0,29.6,29.6,0.0,42.2,42.2,0.0,COPPER- #1,"(CONTRACTS OF 25,000 POUNDS)",FutOnly,210105085692F,112975,112975,0,32467,32467,0,23617,23617,0,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,22158,22158,0,11995,11995,0,256942,256942,0,22113,22113,0,33383,33383,0,10281,10281,0,44.0,44.0,0.0,12.6,12.6,0.0,9.2,9.2,0.0,8.6,8.6,0.0,4.7,4.7,0.0,8.6,8.6,0.0,13.0,13.0,0.0,4.0,4.0,0.0,6.7,6.7,0.0,46.8,46.8,0.0,16.8,16.8,0.0,7.6,7.6,0.0,2.1,2.1,0.0,91.4,91.4,0.0,95.3,95.3,0.0,100.0,100.0,100.0,17310,17310,0,120258,120258,0,2021-01-05T00:00:00.000,19528,19528,0,5413,5413,0,43075,43075,0,234784,234784,0,244947,244947,0,91,91,0,17,17,0,34,34,0,46,46,0,47,47,0,31,31,0,31,31,0,45,45,0,19,19,0,10,10,0,11,11,0,288,288,0,231,231,0,160,160,0,2021 Report Week 01
088,088691,CMX,NYC,N20,-36039,2296,5563,1076,-1393,-13350,-690,-5934,8165,1903,-4823,899,-22997,5773,-14426,-11957,GOLD,NATURAL RESOURCES,GOLD,PRECIOUS METALS,18.7,18.7,0.0,29.7,29.7,0.0,27.5,27.5,0.0,47.6,47.6,0.0,18.4,18.4,0.0,29.5,29.5,0.0,26.8,26.8,0.0,46.7,46.7,0.0,GOLD,(CONTRACTS OF 100 TROY OUNCES),FutOnly,210112088691F,131057,131057,0,52823,52823,0,37857,37857,0,GOLD - COMMODITY EXCHANGE INC.,62806,62806,0,18732,18732,0,555538,555538,0,182160,182160,0,14167,14167,0,35678,35678,0,23.6,23.6,0.0,9.5,9.5,0.0,6.8,6.8,0.0,11.3,11.3,0.0,3.4,3.4,0.0,32.8,32.8,0.0,2.6,2.6,0.0,6.4,6.4,0.0,2.7,2.7,0.0,20.5,20.5,0.0,12.2,12.2,0.0,46.7,46.7,0.0,4.1,4.1,0.0,88.7,88.7,0.0,96.6,96.6,0.0,100.0,100.0,100.0,15210,15210,0,113944,113944,0,2021-01-12T00:00:00.000,259315,259315,0,23022,23022,0,67748,67748,0,492732,492732,0,536806,536806,0,87,87,0,25,25,0,37,37,0,122,122,0,29,29,0,47,47,0,12,12,0,19,19,0,17,17,0,30,30,0,19,19,0,343,343,0,287,287,0,164,164,0,2021 Report Week 02
085,085692,CMX,NYC,N25,-4266,263,710,-1834,-1072,-5802,577,-1356,2030,741,-5909,-3553,-261,-207,-3968,-4730,COPPER,NATURAL RESOURCES,COPPER,BASE METALS,20.0,20.0,0.0,32.8,32.8,0.0,30.1,30.1,0.0,45.7,45.7,0.0,20.0,20.0,0.0,31.2,31.2,0.0,28.6,28.6,0.0,42.7,42.7,0.0,COPPER- #1,"(CONTRACTS OF 25,000 POUNDS)",FutOnly,210112085692F,108709,108709,0,32730,32730,0,24327,24327,0,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,20324,20324,0,10923,10923,0,251140,251140,0,22690,22690,0,32027,32027,0,12311,12311,0,43.3,43.3,0.0,13.0,13.0,0.0,9.7,9.7,0.0,8.1,8.1,0.0,4.3,4.3,0.0,9.0,9.0,0.0,12.8,12.8,0.0,4.9,4.9,0.0,7.2,7.2,0.0,45.5,45.5,0.0,15.7,15.7,0.0,7.7,7.7,0.0,2.1,2.1,0.0,91.9,91.9,0.0,95.7,95.7,0.0,100.0,100.0,100.0,18051,18051,0,114349,114349,0,2021-01-12T00:00:00.000,19267,19267,0,5206,5206,0,39522,39522,0,230816,230816,0,240217,240217,0,95,95,0,15,15,0,32,32,0,44,44,0,47,47,0,39,39,0,33,33,0,42,42,0,21,21,0,11,11,0,14,14,0,291,291,0,239,239,0,163,163,0,2021 Report Week 02
088,088691,CMX,NYC,N20,-3896,-3733,12187,-2075,1170,-14208,-1814,-2388,-12074,-1733,428,-625,-5620,-4178,-12133,-15378,GOLD,NATURAL RESOURCES,GOLD,PRECIOUS METALS,19.1,19.1,0.0,30.6,30.6,0.0,28.4,28.4,0.0,48.3,48.3,0.0,18.9,18.9,0.0,30.4,30.4,0.0,27.4,27.4,0.0,47.1,47.1,0.0,GOLD,(CONTRACTS OF 100 TROY OUNCES),FutOnly,210119088691F,127161,127161,0,49090,49090,0,50044,50044,0,GOLD - COMMODITY EXCHANGE INC.,60731,60731,0,19902,19902,0,541330,541330,0,180346,180346,0,11779,11779,0,23604,23604,0,23.5,23.5,0.0,9.1,9.1,0.0,9.2,9.2,0.0,11.2,11.2,0.0,3.7,3.7,0.0,33.3,33.3,0.0,2.2,2.2,0.0,4.4,4.4,0.0,2.5,2.5,0.0,21.1,21.1,0.0,12.4,12.4,0.0,46.9,46.9,0.0,3.5,3.5,0.0,88.8,88.8,0.0,96.3,96.3,0.0,100.0,100.0,100.0,13477,13477,0,114372,114372,0,2021-01-19T00:00:00.000,253695,253695,0,18844,18844,0,67123,67123,0,480599,480599,0,521428,521428,0,85,85,0,25,25,0,38,38,0,118,118,0,24,24,0,42,42,0,14,14,0,19,19,0,16,16,0,30,30,0,19,19,0,332,332,0,280,280,0,156,156,0,2021 Report Week 03
085,085692,CMX,NYC,N25,1192,-687,3525,734,1084,3858,-354,61,-861,1059,3618,-2207,-3652,770,3124,2774,COPPER,NATURAL RESOURCES,COPPER,BASE METALS,19.6,19.6,0.0,31.6,31.6,0.0,29.2,29.2,0.0,44.4,44.4,0.0,19.6,19.6,0.0,29.8,29.8,0.0,27.5,27.5,0.0,40.6,40.6,0.0,COPPER- #1,"(CONTRACTS OF 25,000 POUNDS)",FutOnly,210119085692F,109901,109901,0,32043,32043,0,27852,27852,0,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,21058,21058,0,12007,12007,0,254998,254998,0,22336,22336,0,32088,32088,0,11450,11450,0,43.1,43.1,0.0,12.6,12.6,0.0,10.9,10.9,0.0,8.3,8.3,0.0,4.7,4.7,0.0,8.8,8.8,0.0,12.6,12.6,0.0,4.5,4.5,0.0,7.5,7.5,0.0,46.3,46.3,0.0,14.6,14.6,0.0,6.1,6.1,0.0,2.3,2.3,0.0,91.7,91.7,0.0,95.3,95.3,0.0,100.0,100.0,100.0,19110,19110,0,117967,117967,0,2021-01-19T00:00:00.000,15615,15615,0,5976,5976,0,37315,37315,0,233940,233940,0,242991,242991,0,97,97,0,15,15,0,35,35,0,41,41,0,50,50,0,31,31,0,32,32,0,42,42,0,21,21,0,12,12,0,14,14,0,289,289,0,236,236,0,161,161,0,2021 Report Week 03
085,085692,CMX,NYC,N25,-1622,-1900,1089,-955,-379,1367,805,-1079,-126,1687,2974,-1288,-989,1777,2322,1746,COPPER,NATURAL RESOURCES,COPPER,BASE METALS,18.6,18.6,0.0,32.3,32.3,0.0,28.2,28.2,0.0,45.2,45.2,0.0,18.5,18.5,0.0,30.5,30.5,0.0,26.6,26.6,0.0,41.3,41.3,0.0,COPPER- #1,"(CONTRACTS OF 25,000 POUNDS)",FutOnly,210126085692F,108279,108279,0,30143,30143,0,28941,28941,0,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,20103,20103,0,11628,11628,0,256365,256365,0,23141,23141,0,31009,31009,0,11324,11324,0,42.2,42.2,0.0,11.8,11.8,0.0,11.3,11.3,0.0,7.8,7.8,0.0,4.5,4.5,0.0,9.0,9.0,0.0,12.1,12.1,0.0,4.4,4.4,0.0,8.1,8.1,0.0,47.2,47.2,0.0,14.1,14.1,0.0,5.7,5.7,0.0,3.0,3.0,0.0,92.2,92.2,0.0,95.5,95.5,0.0,100.0,100.0,100.0,20797,20797,0,120941,120941,0,2021-01-26T00:00:00.000,14626,14626,0,7753,7753,0,36027,36027,0,236262,236262,0,244737,244737,0,96,96,0,16,16,0,35,35,0,49,49,0,44,44,0,27,27,0,29,29,0,42,42,0,19,19,0,11,11,0,16,16,0,291,291,0,235,235,0,160,160,0,2021 Report Week 04
088,088691,CMX,NYC,N20,15654,-2674,-11609,237,-336,-6756,-9629,-2209,3145,-3199,-1359,-159,9482,-1196,-6993,-6420,GOLD,NATURAL RESOURCES,GOLD,PRECIOUS METALS,19.3,19.3,0.0,31.0,31.0,0.0,28.7,28.7,0.0,48.9,48.9,0.0,19.0,19.0,0.0,30.8,30.8,0.0,27.8,27.8,0.0,48.2,48.2,0.0,GOLD,(CONTRACTS OF 100 TROY OUNCES),FutOnly,210126088691F,142815,142815,0,46416,46416,0,38435,38435,0,GOLD - COMMODITY EXCHANGE INC.,60968,60968,0,19566,19566,0,534574,534574,0,170717,170717,0,9570,9570,0,26749,26749,0,26.7,26.7,0.0,8.7,8.7,0.0,7.2,7.2,0.0,11.4,11.4,0.0,3.7,3.7,0.0,31.9,31.9,0.0,1.8,1.8,0.0,5.0,5.0,0.0,1.9,1.9,0.0,21.1,21.1,0.0,12.5,12.5,0.0,49.2,49.2,0.0,3.3,3.3,0.0,88.6,88.6,0.0,96.3,96.3,0.0,100.0,100.0,100.0,10278,10278,0,113013,113013,0,2021-01-26T00:00:00.000,263177,263177,0,17648,17648,0,66964,66964,0,473606,473606,0,515008,515008,0,84,84,0,24,24,0,34,34,0,118,118,0,21,21,0,49,49,0,12,12,0,21,21,0,15,15,0,30,30,0,26,26,0,326,326,0,281,281,0,158,158,0,2021 Report Week 04
085,085692,CMX,NYC,N25,139,1067,-1292,706,-217,671,48,3042,-69,2837,-3153,-979,2012,-719,-35,888,COPPER,NATURAL RESOURCES,COPPER,BASE METALS,18.2,18.2,0.0,32.3,32.3,0.0,28.5,28.5,0.0,45.2,45.2,0.0,18.2,18.2,0.0,30.8,30.8,0.0,27.3,27.3,0.0,41.6,41.6,0.0,COPPER- #1,"(CONTRACTS OF 25,000 POUNDS)",FutOnly,210202085692F,108418,108418,0,31210,31210,0,27649,27649,0,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,20809,20809,0,11411,11411,0,257036,257036,0,23189,23189,0,34051,34051,0,11255,11255,0,42.2,42.2,0.0,12.1,12.1,0.0,10.8,10.8,0.0,8.1,8.1,0.0,4.4,4.4,0.0,9.0,9.0,0.0,13.2,13.2,0.0,4.4,4.4,0.0,9.2,9.2,0.0,45.8,45.8,0.0,13.6,13.6,0.0,6.5,6.5,0.0,2.7,2.7,0.0,91.9,91.9,0.0,95.6,95.6,0.0,100.0,100.0,100.0,23634,23634,0,117788,117788,0,2021-02-02T00:00:00.000,16638,16638,0,7034,7034,0,35048,35048,0,236227,236227,0,245625,245625,0,93,93,0,23,23,0,36,36,0,54,54,0,45,45,0,38,38,0,30,30,0,38,38,0,15,15,0,12,12,0,14,14,0,296,296,0,246,246,0,163,163,0,2021 Report Week 05
088,088691,CMX,NYC,N20,-5753,2868,806,-1517,-946,-14563,6573,-1628,-9914,482,1874,-2457,-4840,-2783,-13046,-13617,GOLD,NATURAL RESOURCES,GOLD,PRECIOUS METALS,20.0,20.0,0.0,33.3,33.3,0.0,29.8,29.8,0.0,49.6,49.6,0.0,19.6,19.6,0.0,32.6,32.6,0.0,28.7,28.7,0.0,48.5,48.5,0.0,GOLD,(CONTRACTS OF 100 TROY OUNCES),FutOnly,210202088691F,137062,137062,0,49284,49284,0,39241,39241,0,GOLD - COMMODITY EXCHANGE INC.,59451,59451,0,18620,18620,0,520011,520011,0,177290,177290,0,7942,7942,0,16835,16835,0,26.4,26.4,0.0,9.5,9.5,0.0,7.5,7.5,0.0,11.4,11.4,0.0,3.6,3.6,0.0,34.1,34.1,0.0,1.5,1.5,0.0,3.2,3.2,0.0,2.1,2.1,0.0,22.1,22.1,0.0,12.4,12.4,0.0,49.7,49.7,0.0,2.9,2.9,0.0,88.6,88.6,0.0,96.4,96.4,0.0,100.0,100.0,100.0,10760,10760,0,114887,114887,0,2021-02-02T00:00:00.000,258337,258337,0,14865,14865,0,64507,64507,0,460560,460560,0,501391,501391,0,77,77,0,26,26,0,36,36,0,118,118,0,19,19,0,39,39,0,15,15,0,23,23,0,16,16,0,29,29,0,22,22,0,323,323,0,272,272,0,154,154,0,2021 Report Week 05
