date,ticker,close
2021-03-08,XLK,60.51
2021-03-08,XLF,31.31
2021-03-08,XLV,104.08
2021-03-08,XLY,75.41
2021-03-08,XLP,56.98
2021-03-08,XLI,87.47
2021-03-08,XLE,21.96
2021-03-08,XLU,25.99
2021-03-08,XLRE,31.29
2021-03-08,XLB,34.55
2021-03-08,XLC,68.91
2021-03-08,SPY,355.36
2021-03-09,XLK,62.56
2021-03-09,XLF,31.03
2021-03-09,XLV,104.69
2021-03-09,XLY,78.26
2021-03-09,XLP,56.93
2021-03-09,XLI,87.11
2021-03-09,XLE,21.57
2021-03-09,XLU,26.33
2021-03-09,XLRE,31.64
2021-03-09,XLB,34.76
2021-03-09,XLC,69.68
2021-03-09,SPY,360.43
2021-03-10,XLK,62.31
2021-03-10,XLF,31.66
2021-03-10,XLV,104.93
2021-03-10,XLY,78.65
2021-03-10,XLP,57.67
2021-03-10,XLI,88.39
2021-03-10,XLE,22.12
2021-03-10,XLU,26.51
2021-03-10,XLRE,31.96
2021-03-10,XLB,35.34
2021-03-10,XLC,69.98
2021-03-10,SPY,362.67
2021-03-11,XLK,63.65
2021-03-11,XLF,31.57
2021-03-11,XLV,105.57
2021-03-11,XLY,79.86
2021-03-11,XLP,57.53
2021-03-11,XLI,88.46
2021-03-11,XLE,22.13
2021-03-11,XLU,26.44
2021-03-11,XLRE,32.43
2021-03-11,XLB,35.53
2021-03-11,XLC,71.3
2021-03-11,SPY,366.35
2021-03-12,XLK,63.19
2021-03-12,XLF,31.89
2021-03-12,XLV,105.8
2021-03-12,XLY,80.1
2021-03-12,XLP,58.01
2021-03-12,XLI,89.64
2021-03-12,XLE,22.17
2021-03-12,XLU,26.8
2021-03-12,XLRE,32.99
2021-03-12,XLB,35.62
2021-03-12,XLC,71.1
2021-03-12,SPY,366.84
2021-03-15,XLK,63.86
2021-03-15,XLF,31.71
2021-03-15,XLV,106.53
2021-03-15,XLY,81.17
2021-03-15,XLP,58.26
2021-03-15,XLI,90.39
2021-03-15,XLE,21.92
2021-03-15,XLU,27.14
2021-03-15,XLRE,33.36
2021-03-15,XLB,35.66
2021-03-15,XLC,71.61
2021-03-15,SPY,369.03
2021-03-16,XLK,64.34
2021-03-16,XLF,31.38
2021-03-16,XLV,106.47
2021-03-16,XLY,80.33
2021-03-16,XLP,58.33
2021-03-16,XLI,89.11
2021-03-16,XLE,21.3
2021-03-16,XLU,27.17
2021-03-16,XLRE,33.36
2021-03-16,XLB,35.37
2021-03-16,XLC,72.36
2021-03-16,SPY,368.57
2021-03-17,XLK,64.29
2021-03-17,XLF,31.59
2021-03-17,XLV,106.08
2021-03-17,XLY,81.46
2021-03-17,XLP,58.24
2021-03-17,XLI,90.13
2021-03-17,XLE,21.46
2021-03-17,XLU,26.73
2021-03-17,XLRE,33.31
2021-03-17,XLB,35.68
2021-03-17,XLC,72.37
2021-03-17,SPY,369.82
2021-03-18,XLK,62.51
2021-03-18,XLF,31.75
2021-03-18,XLV,105.86
2021-03-18,XLY,79.47
2021-03-18,XLP,58.01
2021-03-18,XLI,90.05
2021-03-18,XLE,20.5
2021-03-18,XLU,26.63
2021-03-18,XLRE,33.1
2021-03-18,XLB,35.49
2021-03-18,XLC,71.17
2021-03-18,SPY,364.44
2021-03-19,XLK,62.32
2021-03-19,XLF,31.39
2021-03-19,XLV,106.24
2021-03-19,XLY,79.94
2021-03-19,XLP,58.21
2021-03-19,XLI,89.37
2021-03-19,XLE,20.5
2021-03-19,XLU,26.71
2021-03-19,XLRE,32.66
2021-03-19,XLB,35.31
2021-03-19,XLC,71.79
2021-03-19,SPY,363.77
2021-03-22,XLK,63.54
2021-03-22,XLF,30.98
2021-03-22,XLV,107.16
2021-03-22,XLY,80.47
2021-03-22,XLP,58.82
2021-03-22,XLI,89.32
2021-03-22,XLE,20.3
2021-03-22,XLU,26.67
2021-03-22,XLRE,33.02
2021-03-22,XLB,35.33
2021-03-22,XLC,72.39
2021-03-22,SPY,366.67
2021-03-23,XLK,63.15
2021-03-23,XLF,30.55
2021-03-23,XLV,106.08
2021-03-23,XLY,79.71
2021-03-23,XLP,59.07
2021-03-23,XLI,87.75
2021-03-23,XLE,20.01
2021-03-23,XLU,27.07
2021-03-23,XLRE,33.12
2021-03-23,XLB,34.59
2021-03-23,XLC,71.86
2021-03-23,SPY,363.79
2021-03-24,XLK,62.38
2021-03-24,XLF,30.66
2021-03-24,XLV,105.96
2021-03-24,XLY,78.53
2021-03-24,XLP,58.84
2021-03-24,XLI,88.4
2021-03-24,XLE,20.51
2021-03-24,XLU,27.07
2021-03-24,XLRE,32.98
2021-03-24,XLB,34.84
2021-03-24,XLC,70.05
2021-03-24,SPY,361.94
2021-03-25,XLK,62.34
2021-03-25,XLF,31.18
2021-03-25,XLV,106.4
2021-03-25,XLY,79.22
2021-03-25,XLP,59.41
2021-03-25,XLI,89.81
2021-03-25,XLE,20.58
2021-03-25,XLU,27.36
2021-03-25,XLRE,33.26
2021-03-25,XLB,35.35
2021-03-25,XLC,69.7
2021-03-25,SPY,363.97
2021-03-26,XLK,63.93
2021-03-26,XLF,31.66
2021-03-26,XLV,108.41
2021-03-26,XLY,79.88
2021-03-26,XLP,60.46
2021-03-26,XLI,91.36
2021-03-26,XLE,21.09
2021-03-26,XLU,27.46
2021-03-26,XLRE,34.07
2021-03-26,XLB,36.23
2021-03-26,XLC,68.94
2021-03-26,SPY,369.84
2021-03-29,XLK,63.6
2021-03-29,XLF,31.39
2021-03-29,XLV,108.92
2021-03-29,XLY,79.44
2021-03-29,XLP,61.07
2021-03-29,XLI,91.38
2021-03-29,XLE,20.84
2021-03-29,XLU,27.75
2021-03-29,XLRE,33.99
2021-03-29,XLB,36.1
2021-03-29,XLC,69.65
2021-03-29,SPY,369.65
2021-03-30,XLK,62.99
2021-03-30,XLF,31.61
2021-03-30,XLV,107.94
2021-03-30,XLY,80.22
2021-03-30,XLP,60.42
2021-03-30,XLI,91.78
2021-03-30,XLE,20.66
2021-03-30,XLU,27.5
2021-03-30,XLRE,33.85
2021-03-30,XLB,36.0
2021-03-30,XLC,69.65
2021-03-30,SPY,368.67
2021-03-31,XLK,64.0
2021-03-31,XLF,31.37
2021-03-31,XLV,108.15
2021-03-31,XLY,80.85
2021-03-31,XLP,60.22
2021-03-31,XLI,91.48
2021-03-31,XLE,20.52
2021-03-31,XLU,27.7
2021-03-31,XLRE,33.71
2021-03-31,XLB,35.82
2021-03-31,XLC,69.92
2021-03-31,SPY,370.17
2021-04-01,XLK,65.28
2021-04-01,XLF,31.76
2021-04-01,XLV,107.83
2021-04-01,XLY,81.5
2021-04-01,XLP,59.93
2021-04-01,XLI,91.79
2021-04-01,XLE,21.04
2021-04-01,XLU,27.68
2021-04-01,XLRE,34.25
2021-04-01,XLB,36.14
2021-04-01,XLC,71.12
2021-04-01,SPY,374.16
2021-04-05,XLK,66.63
2021-04-05,XLF,32.0
2021-04-05,XLV,108.58
2021-04-05,XLY,83.35
2021-04-05,XLP,60.7
2021-04-05,XLI,92.92
2021-04-05,XLE,20.54
2021-04-05,XLU,27.98
2021-04-05,XLRE,34.43
2021-04-05,XLB,36.58
2021-04-05,XLC,72.62
2021-04-05,SPY,379.53
2021-04-06,XLK,66.35
2021-04-06,XLF,31.94
2021-04-06,XLV,108.16
2021-04-06,XLY,83.71
2021-04-06,XLP,60.96
2021-04-06,XLI,92.7
2021-04-06,XLE,20.49
2021-04-06,XLU,28.13
2021-04-06,XLRE,34.51
2021-04-06,XLB,36.66
2021-04-06,XLC,72.8
2021-04-06,SPY,379.31
2021-04-07,XLK,66.7
2021-04-07,XLF,32.1
2021-04-07,XLV,107.92
2021-04-07,XLY,83.46
2021-04-07,XLP,60.81
2021-04-07,XLI,92.27
2021-04-07,XLE,20.56
2021-04-07,XLU,28.09
2021-04-07,XLRE,34.55
2021-04-07,XLB,36.03
2021-04-07,XLC,73.37
2021-04-07,SPY,379.75
2021-04-08,XLK,67.66
2021-04-08,XLF,32.11
2021-04-08,XLV,108.09
2021-04-08,XLY,83.85
2021-04-08,XLP,60.87
2021-04-08,XLI,92.49
2021-04-08,XLE,20.29
2021-04-08,XLU,28.07
2021-04-08,XLRE,34.38
2021-04-08,XLB,36.08
2021-04-08,XLC,73.37
2021-04-08,SPY,381.55
2021-04-09,XLK,68.31
2021-04-09,XLF,32.38
2021-04-09,XLV,109.27
2021-04-09,XLY,84.65
2021-04-09,XLP,60.76
2021-04-09,XLI,93.4
2021-04-09,XLE,20.16
2021-04-09,XLU,28.04
2021-04-09,XLRE,34.44
2021-04-09,XLB,36.39
2021-04-09,XLC,73.36
2021-04-09,SPY,384.32
2021-04-12,XLK,67.99
2021-04-12,XLF,32.52
2021-04-12,XLV,109.38
2021-04-12,XLY,85.2
2021-04-12,XLP,61.09
2021-04-12,XLI,93.74
2021-04-12,XLE,20.0
2021-04-12,XLU,28.07
2021-04-12,XLRE,34.64
2021-04-12,XLB,36.52
2021-04-12,XLC,73.06
2021-04-12,SPY,384.46
2021-04-13,XLK,68.63
2021-04-13,XLF,32.22
2021-04-13,XLV,109.84
2021-04-13,XLY,86.1
2021-04-13,XLP,60.76
2021-04-13,XLI,93.28
2021-04-13,XLE,20.02
2021-04-13,XLU,28.4
2021-04-13,XLRE,34.85
2021-04-13,XLB,36.43
2021-04-13,XLC,73.16
2021-04-13,SPY,385.6
2021-04-14,XLK,67.9
2021-04-14,XLF,32.41
2021-04-14,XLV,109.83
2021-04-14,XLY,85.25
2021-04-14,XLP,60.71
2021-04-14,XLI,93.4
2021-04-14,XLE,20.58
2021-04-14,XLU,28.52
2021-04-14,XLRE,34.63
2021-04-14,XLB,36.69
2021-04-14,XLC,72.4
2021-04-14,SPY,384.29
2021-04-15,XLK,69.07
2021-04-15,XLF,32.38
2021-04-15,XLV,111.71
2021-04-15,XLY,85.86
2021-04-15,XLP,61.19
2021-04-15,XLI,93.78
2021-04-15,XLE,20.41
2021-04-15,XLU,28.84
2021-04-15,XLRE,35.29
2021-04-15,XLB,37.13
2021-04-15,XLC,73.33
2021-04-15,SPY,388.42
2021-04-16,XLK,69.05
2021-04-16,XLF,32.61
2021-04-16,XLV,112.54
2021-04-16,XLY,86.52
2021-04-16,XLP,61.55
2021-04-16,XLI,93.98
2021-04-16,XLE,20.25
2021-04-16,XLU,29.07
2021-04-16,XLRE,35.34
2021-04-16,XLB,37.58
2021-04-16,XLC,73.28
2021-04-16,SPY,389.71
2021-04-19,XLK,68.48
2021-04-19,XLF,32.52
2021-04-19,XLV,112.57
2021-04-19,XLY,85.55
2021-04-19,XLP,61.31
2021-04-19,XLI,93.59
2021-04-19,XLE,20.22
2021-04-19,XLU,28.93
2021-04-19,XLRE,35.45
2021-04-19,XLB,37.4
2021-04-19,XLC,72.87
2021-04-19,SPY,387.8
2021-04-20,XLK,67.87
2021-04-20,XLF,31.91
2021-04-20,XLV,113.01
2021-04-20,XLY,84.48
2021-04-20,XLP,61.64
2021-04-20,XLI,92.56
2021-04-20,XLE,19.69
2021-04-20,XLU,29.29
2021-04-20,XLRE,35.84
2021-04-20,XLB,37.04
2021-04-20,XLC,72.48
2021-04-20,SPY,384.96
2021-04-21,XLK,68.56
2021-04-21,XLF,32.35
2021-04-21,XLV,114.34
2021-04-21,XLY,85.6
2021-04-21,XLP,61.95
2021-04-21,XLI,93.82
2021-04-21,XLE,19.94
2021-04-21,XLU,29.05
2021-04-21,XLRE,36.01
2021-04-21,XLB,37.72
2021-04-21,XLC,72.6
2021-04-21,SPY,388.6
2021-04-22,XLK,67.75
2021-04-22,XLF,32.0
2021-04-22,XLV,113.83
2021-04-22,XLY,84.65
2021-04-22,XLP,61.49
