asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_asset_mgr_long,change_in_asset_mgr_short,change_in_asset_mgr_spread,change_in_dealer_long_all,change_in_dealer_short_all,change_in_dealer_spread_all,change_in_lev_money_long,change_in_lev_money_short,change_in_lev_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,contract_market_name,contract_units,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,futonly_or_combined,id,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_all,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,pct_of_oi_asset_mgr_long,pct_of_oi_asset_mgr_short,pct_of_oi_asset_mgr_spread,pct_of_oi_dealer_long_all,pct_of_oi_dealer_short_all,pct_of_oi_dealer_spread_all,pct_of_oi_lev_money_long,pct_of_oi_lev_money_short,pct_of_oi_lev_money_spread,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_open_interest_all,report_date_as_yyyy_mm_dd,tot_rept_positions_long_all,tot_rept_positions_short,traders_asset_mgr_long_all,traders_asset_mgr_short_all,traders_asset_mgr_spread,traders_dealer_long_all,traders_dealer_short_all,traders_dealer_spread_all,traders_lev_money_long_all,traders_lev_money_short_all,traders_lev_money_spread,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_all,traders_tot_rept_long_all,traders_tot_rept_short_all,yyyy_report_week_ww
1119151,955121,241601,138,13874A,CME,CHI,F20,19454,40222,-27792,5224,23902,3955,66878,14705,-2446,-40485,12486,35823,10722,-29522,313,76308,23337,,,S&P BROAD BASED STOCK INDICES,,16.3,12.2,27.1,20.4,14.2,11.6,24.5,19.1,E-MINI S&P 500,($50 X S&P 500 INDEX),390849,353021,57330,FutOnly,16012613874AF,379786,732607,84088,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,473930,278914,2899270,135217,179270,17318,38.6,32.9,8.3,13.5,12.2,2.0,13.1,25.3,2.9,16.3,9.6,4.7,6.2,0.6,83.7,90.4,100.0,2016-01-26T00:00:00.000,2425340,2620356,114,94,82,36,34,21,74,115,62,48,57,14,572,358,393,2016 Report Week 04
1189360,807410,361085,043,043602,CBT,CHI,F30,28600,35867,-4815,11488,35289,-19525,49978,30089,-4318,15269,15472,81828,12385,1003,-7234,66559,66356,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,32.9,17.8,43.9,27.7,30.1,15.2,39.0,21.9,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",65784,315109,32380,FutOnly,160126043602F,452347,668701,85966,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,353812,433844,2885948,325152,161391,20062,41.2,28.0,12.5,2.3,10.9,1.1,15.7,23.2,3.0,12.3,15.0,11.3,5.6,0.7,87.7,85.0,100.0,2016-01-26T00:00:00.000,2532136,2452104,61,79,76,13,39,11,53,61,50,15,36,11,357,234,271,2016 Report Week 04
1151031,927778,261112,138,13874A,CME,CHI,F20,31880,-27343,19511,24762,-17511,16689,-33251,53282,8987,34406,25955,90231,-15144,8270,2391,55825,64276,,,S&P BROAD BASED STOCK INDICES,,16.9,12.0,27.7,19.8,14.6,11.5,24.9,18.6,E-MINI S&P 500,($50 X S&P 500 INDEX),415611,335510,74019,FutOnly,16020213874AF,346535,785889,93075,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,508336,304869,2989501,120073,187540,19709,38.5,31.0,8.7,13.9,11.2,2.5,11.6,26.3,3.1,17.0,10.2,4.0,6.3,0.7,83.0,89.8,100.0,2016-02-02T00:00:00.000,2481165,2684632,113,95,85,35,34,24,71,135,66,46,60,19,589,364,419,2016 Report Week 05
1153620,751898,389577,043,043602,CBT,CHI,F30,-35740,-55512,28492,1407,-20904,18930,-5191,63979,45305,19798,16259,98548,26067,2519,-520,78750,82289,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,32.4,18.1,42.9,26.7,29.9,15.3,37.7,20.3,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",67191,294205,51310,FutOnly,160202043602F,447156,732680,131271,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,373610,450103,2984496,351219,163910,19542,38.7,25.2,13.1,2.3,9.9,1.7,15.0,24.5,4.4,12.5,15.1,11.8,5.5,0.7,87.5,84.9,100.0,2016-02-02T00:00:00.000,2610886,2534393,63,80,76,13,35,14,52,66,48,21,35,12,365,244,271,2016 Report Week 05
349202,246276,102562,042,042601,CBT,CHI,F30,10775,-17307,1267,5322,29331,-6386,4035,24318,23595,5138,-4096,55871,6106,-870,6019,50733,59967,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,25.4,18.2,36.5,28.1,25.1,17.0,34.1,26.7,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",25131,133931,2847,FutOnly,160202042601F,328319,289905,60868,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,117054,148497,1130156,129814,130911,14359,30.9,21.8,9.1,2.2,11.9,0.3,29.1,25.7,5.4,10.4,13.1,11.5,11.6,1.3,89.6,86.9,100.0,2016-02-02T00:00:00.000,1013102,981659,52,36,46,9,31,6,37,47,32,16,33,10,261,161,194,2016 Report Week 05
357871,223540,103705,042,042601,CBT,CHI,F30,8669,-22736,1143,-2212,16820,2973,26450,58074,15131,8271,1165,72974,7449,-4696,5100,64703,71809,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,24.1,17.5,35.0,27.2,23.6,16.0,32.1,25.5,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",22919,150751,5820,FutOnly,160209042601F,354769,347979,75999,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,125325,149662,1203130,137263,126215,19459,29.7,18.6,8.6,1.9,12.5,0.5,29.5,28.9,6.3,10.4,12.4,11.4,10.5,1.6,89.6,87.6,100.0,2016-02-09T00:00:00.000,1077805,1053468,53,37,44,8,30,7,36,48,34,20,31,10,263,163,195,2016 Report Week 06
1161957,969362,270131,138,13874A,CME,CHI,F20,10926,41584,9019,-11328,30819,24501,2563,-57198,3842,41143,-15483,77804,-5262,38320,2400,36661,93287,,,S&P BROAD BASED STOCK INDICES,,15.7,11.9,26.3,19.0,13.7,11.6,23.3,18.2,E-MINI S&P 500,($50 X S&P 500 INDEX),404283,366329,98520,FutOnly,16020913874AF,349098,728691,96917,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,549479,289386,3067305,114811,225860,22109,37.9,31.6,8.8,13.2,11.9,3.2,11.4,23.8,3.2,17.9,9.4,3.7,7.4,0.7,82.1,90.6,100.0,2016-02-09T00:00:00.000,2517826,2777919,111,95,84,36,37,27,68,129,69,45,59,20,581,365,416,2016 Report Week 06
1168268,745867,370007,043,043602,CBT,CHI,F30,14648,-6031,-19570,13587,9342,26513,12121,41291,11116,-89,-13907,49614,-6389,3183,-2323,49703,63521,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,32.7,17.5,42.7,25.5,29.9,15.5,38.3,20.8,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",80778,303547,77823,FutOnly,160209043602F,459277,773971,142387,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,373521,436196,3034110,344830,167093,17219,38.5,24.6,12.2,2.7,10.0,2.6,15.1,25.5,4.7,12.3,14.4,11.4,5.5,0.6,87.7,85.6,100.0,2016-02-09T00:00:00.000,2660589,2597914,63,77,73,16,41,16,55,65,62,16,37,17,370,255,283,2016 Report Week 06
1153541,742455,354657,043,043602,CBT,CHI,F30,-14727,-3412,-15350,6079,-13984,35392,-1332,36758,60819,12821,2662,110767,23618,4435,3447,97946,108105,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,31.3,16.6,41.3,25.4,28.8,14.5,36.1,19.8,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",86857,289563,113215,FutOnly,160216043602F,457945,810729,203206,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,386342,438858,3144877,368448,171528,20666,36.7,23.6,11.3,2.8,9.2,3.6,14.6,25.8,6.5,12.3,14.0,11.7,5.5,0.7,87.7,86.0,100.0,2016-02-16T00:00:00.000,2758535,2706019,63,77,72,23,37,22,54,67,58,19,37,15,377,268,276,2016 Report Week 07
1149008,949591,255434,138,13874A,CME,CHI,F20,-12949,-19771,-14697,-3956,17263,34127,26531,33651,-12361,3824,22359,34728,16531,-23521,-2322,30904,12369,,,S&P BROAD BASED STOCK INDICES,,15.4,12.1,25.2,19.1,13.8,11.7,22.6,18.5,E-MINI S&P 500,($50 X S&P 500 INDEX),400327,383592,132647,FutOnly,16021613874AF,375629,762342,84556,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,553303,311745,3102033,131342,202339,19787,37.0,30.6,8.2,12.9,12.4,4.3,12.1,24.6,2.7,17.8,10.0,4.2,6.5,0.6,82.2,90.0,100.0,2016-02-16T00:00:00.000,2548730,2790288,114,95,86,33,40,25,74,126,74,43,69,18,594,368,429,2016 Report Week 07
351509,199223,106687,042,042601,CBT,CHI,F30,-6362,-24317,2982,-5769,-13798,-874,9177,2167,34358,1243,6978,3778,-31377,-4118,400,2535,-3200,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,23.3,18.5,34.5,28.7,22.4,15.9,30.8,25.2,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",17150,136953,4946,FutOnly,160216042601F,363946,350146,110357,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,126568,156640,1206908,105886,122097,19859,29.1,16.5,8.8,1.4,11.3,0.4,30.2,29.0,9.1,10.5,13.0,8.8,10.1,1.6,89.5,87.0,100.0,2016-02-16T00:00:00.000,1080340,1050268,56,35,44,8,24,8,36,44,34,17,30,12,250,162,186,2016 Report Week 07
1113479,869385,365660,043,043602,CBT,CHI,F30,-40062,126930,11003,-3839,14173,-49680,68126,-86603,-67406,25531,5361,-58338,-1806,-11911,-205,-83869,-63699,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,31.1,20.5,40.4,28.8,28.5,17.4,35.9,23.1,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",83018,303736,63535,FutOnly,160223043602F,526071,724126,135800,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,411873,444219,3086539,366642,159617,20461,36.1,28.2,11.8,2.7,9.8,2.1,17.0,23.5,4.4,13.3,14.4,11.9,5.2,0.7,86.7,85.6,100.0,2016-02-23T00:00:00.000,2674666,2642320,60,79,72,18,35,20,59,56,48,18,33,15,358,249,264,2016 Report Week 08
1164749,915350,253359,138,13874A,CME,CHI,F20,15741,-34241,-2075,-13257,-692,14149,-13752,-25529,1971,6184,20409,-9138,-18827,16142,728,-15322,-29547,,,S&P BROAD BASED STOCK INDICES,,15.7,12.6,25.6,19.6,14.0,12.1,22.7,18.6,E-MINI S&P 500,($50 X S&P 500 INDEX),387070,382900,146796,FutOnly,16022313874AF,361877,736813,86527,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,559487,332154,3092895,112515,218481,20515,37.7,29.6,8.2,12.5,12.4,4.7,11.7,23.8,2.8,18.1,10.7,3.6,7.1,0.7,81.9,89.3,100.0,2016-02-23T00:00:00.000,2533408,2760741,111,97,87,33,39,27,74,132,69,39,67,18,592,361,432,2016 Report Week 08
352525,198008,104091,042,042601,CBT,CHI,F30,1016,-1215,-2596,-2686,-16756,4484,6333,-8530,-31918,18490,827,-57378,-50880,-2053,379,-75868,-58205,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,23.0,18.5,33.1,28.0,22.1,16.9,29.5,25.9,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",14464,120197,9430,FutOnly,160223042601F,370279,341616,78439,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,145058,157467,1149530,55006,120044,20238,30.7,17.2,9.1,1.3,10.5,0.8,32.2,29.7,6.8,12.6,13.7,4.8,10.4,1.8,87.4,86.3,100.0,2016-02-23T00:00:00.000,1004472,992063,56,36,43,6,28,14,43,37,41,16,31,12,254,175,189,2016 Report Week 08
1032735,776958,360823,043,043602,CBT,CHI,F30,-80744,-92427,-4837,10013,-50362,-17167,-53272,12956,26397,-41649,-21769,-177422,-12032,-26082,-4131,-135773,-155653,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,30.9,19.8,40.5,28.0,28.3,17.0,35.4,22.5,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",93031,253374,46368,FutOnly,160301043602F,472799,737082,162197,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,370224,422450,2909117,354610,133535,16330,35.5,26.7,12.4,3.2,8.7,1.6,16.3,25.3,5.6,12.7,14.5,12.2,4.6,0.6,87.3,85.5,100.0,2016-03-01T00:00:00.000,2538893,2486667,59,78,68,22,32,24,62,53,50,16,31,11,353,251,255,2016 Report Week 09
1126246,888063,277982,138,13874A,CME,CHI,F20,-38503,-27287,24623,23734,20946,6300,10669,7684,6654,27239,14546,56976,4305,11555,-8045,29737,42430,,,S&P BROAD BASED STOCK INDICES,,15.3,12.9,24.9,20.6,13.3,12.9,22.0,19.5,E-MINI S&P 500,($50 X S&P 500 INDEX),410804,403846,153096,FutOnly,16030113874AF,372546,744497,93181,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,586726,346700,3149871,116820,230036,12470,35.8,28.2,8.8,13.0,12.8,4.9,11.8,23.6,3.0,18.6,11.0,3.7,7.3,0.4,81.4,89.0,100.0,2016-03-01T00:00:00.000,2563145,2803171,109,95,87,33,40,29,70,124,66,40,68,16,579,357,420,2016 Report Week 09
365850,209098,103311,042,042601,CBT,CHI,F30,13325,11090,-780,10218,4120,681,-49072,-53065,-20933,-29203,-8083,-80589,3995,-4799,-8820,-51386,-72506,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,23.1,17.8,34.3,27.2,22.6,16.1,32.0,24.7,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",24682,124317,10111,FutOnly,160301042601F,321207,288551,57506,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,115855,149384,1068941,59001,115245,11418,34.2,19.6,9.7,2.3,11.6,0.9,30.0,27.0,5.4,10.8,14.0,5.5,10.8,1.1,89.2,86.0,100.0,2016-03-01T00:00:00.000,953086,919557,55,38,47,13,24,12,40,35,30,16,26,8,248,171,174,2016 Report Week 09
979333,781322,361088,043,043602,CBT,CHI,F30,-53402,4364,265,-6814,10401,-20844,38992,-51393,-37733,-38074,-26060,-107955,9068,12458,587,-69881,-81895,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,29.8,20.6,38.8,29.2,26.6,17.8,33.4,23.5,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",86217,263775,25524,FutOnly,160308043602F,511791,685689,124464,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,332150,396390,2801162,363678,145993,16917,35.0,27.9,12.9,3.1,9.4,0.9,18.3,24.5,4.4,11.9,14.2,13.0,5.2,0.6,88.1,85.8,100.0,2016-03-08T00:00:00.000,2469012,2404772,61,80,67,19,31,18,70,48,49,17,30,11,356,256,245,2016 Report Week 10
