asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_asset_mgr_long,change_in_asset_mgr_short,change_in_asset_mgr_spread,change_in_dealer_long_all,change_in_dealer_short_all,change_in_dealer_spread_all,change_in_lev_money_long,change_in_lev_money_short,change_in_lev_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,contract_market_name,contract_units,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,futonly_or_combined,id,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_all,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,pct_of_oi_asset_mgr_long,pct_of_oi_asset_mgr_short,pct_of_oi_asset_mgr_spread,pct_of_oi_dealer_long_all,pct_of_oi_dealer_short_all,pct_of_oi_dealer_spread_all,pct_of_oi_lev_money_long,pct_of_oi_lev_money_short,pct_of_oi_lev_money_spread,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_open_interest_all,report_date_as_yyyy_mm_dd,tot_rept_positions_long_all,tot_rept_positions_short,traders_asset_mgr_long_all,traders_asset_mgr_short_all,traders_asset_mgr_spread,traders_dealer_long_all,traders_dealer_short_all,traders_dealer_spread_all,traders_lev_money_long_all,traders_lev_money_short_all,traders_lev_money_spread,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_all,traders_tot_rept_long_all,traders_tot_rept_short_all,yyyy_report_week_ww
1441851,1030111,497488,043,043602,CBT,CHI,F30,67595,7295,1406,19046,39139,-7465,70269,25455,13292,-17655,27292,138357,-10099,29975,1968,156012,111065,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,24.8,10.9,35.7,19.0,21.4,8.2,29.9,14.1,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",151407,212517,30508,FutOnly,180123043602F,538068,753916,177190,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,310609,590213,3512126,336037,191215,28968,41.1,29.3,14.2,4.3,6.1,0.9,15.3,21.5,5.0,8.8,16.8,9.6,5.4,0.8,91.2,83.2,100.0,2018-01-23T00:00:00.000,3201517,2921913,72,107,95,26,41,15,57,92,57,26,23,12,444,288,335,2018 Report Week 04
708204,376784,223960,042,042601,CBT,CHI,F30,83739,17023,-8381,4125,-5130,1577,-35598,22093,11147,267,3715,55198,-2361,12471,683,54931,51483,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,20.9,26.7,31.7,36.5,18.9,23.9,29.0,33.3,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",129278,162128,10825,FutOnly,180123042601F,471912,601670,69151,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,122770,181282,1931579,192759,303059,2720,36.7,19.5,11.6,6.7,8.4,0.6,24.4,31.1,3.6,6.4,9.4,10.0,15.7,0.1,93.6,90.6,100.0,2018-01-23T00:00:00.000,1808809,1750297,74,43,56,18,27,8,53,59,44,21,22,6,317,209,222,2018 Report Week 04
1511252,1080326,451625,043,043602,CBT,CHI,F30,69401,50215,-45863,-6673,-37704,23470,-6846,70512,4516,-4178,-117,54529,24800,-6402,-4098,58707,54646,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,26.3,10.5,37.5,17.5,23.1,8.0,31.6,14.1,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",144734,174813,53978,FutOnly,180130043602F,531222,824428,181706,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,306431,590096,3566655,360837,184813,24870,42.4,30.3,12.7,4.1,4.9,1.5,14.9,23.1,5.1,8.6,16.5,10.1,5.2,0.7,91.4,83.5,100.0,2018-01-30T00:00:00.000,3260224,2976559,73,104,97,27,34,16,49,94,67,22,24,11,427,288,330,2018 Report Week 05
754719,383188,214886,042,042601,CBT,CHI,F30,46515,6404,-9074,-30172,26561,6609,-7438,-42212,20241,-2417,2854,40115,14043,26924,1808,42532,37261,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,20.2,25.8,31.4,35.6,18.3,22.8,28.5,31.9,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",99106,188689,17434,FutOnly,180130042601F,464474,559458,89392,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,120353,184136,1971694,206802,329983,4528,38.3,19.4,10.9,5.0,9.6,0.9,23.6,28.4,4.5,6.1,9.3,10.5,16.7,0.2,93.9,90.7,100.0,2018-01-30T00:00:00.000,1851341,1787558,76,46,55,15,34,13,50,61,45,22,27,7,331,216,235,2018 Report Week 05
345036,156527,64024,138,13874+,CME,CHI,F20,-18720,-5711,751,-4553,19679,7300,7987,-15900,-2287,12858,2431,1807,2505,-423,-4033,-11051,-624,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,14.4,16.5,22.5,26.5,13.3,16.1,19.5,24.5,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),43300,230778,43882,FutOnly,18013013874+F,100245,105870,32395,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,93026,74869,755004,28207,41769,4888,45.7,20.7,8.5,5.7,30.6,5.8,13.3,14.0,4.3,12.3,9.9,3.7,5.5,0.6,87.7,90.1,100.0,2018-01-30T00:00:00.000,661978,680135,154,91,102,34,46,31,106,97,81,52,48,18,631,449,414,2018 Report Week 05
331833,155497,59620,138,13874+,CME,CHI,F20,-13203,-1031,-4404,8656,-9076,3452,-9839,-7137,21589,-2282,4195,9130,6886,3266,-1725,11412,4935,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,14.2,16.5,20.8,25.6,12.7,16.1,18.1,23.3,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),51956,221702,47335,FutOnly,18020613874+F,90405,98733,53984,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,90744,79064,764134,35093,45036,3164,43.4,20.3,7.8,6.8,29.0,6.2,11.8,12.9,7.1,11.9,10.3,4.6,5.9,0.4,88.1,89.7,100.0,2018-02-06T00:00:00.000,673390,685070,155,93,101,35,46,32,98,110,90,52,44,23,638,456,428,2018 Report Week 06
1505697,1060911,508050,043,043602,CBT,CHI,F30,-5555,-19415,56425,-4042,53585,-4796,-30978,-42396,22576,28061,-4967,93163,19328,20007,12144,65102,98130,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,27.9,9.9,39.0,17.1,24.2,7.9,33.7,12.9,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",140692,228398,49182,FutOnly,180206043602F,500244,782032,204282,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,334492,585129,3659818,380165,204820,37014,41.1,29.0,13.9,3.8,6.2,1.3,13.7,21.4,5.6,9.1,16.0,10.4,5.6,1.0,90.9,84.0,100.0,2018-02-06T00:00:00.000,3325326,3074689,71,106,95,22,39,20,52,93,66,25,27,13,435,291,338,2018 Report Week 06
740629,395708,220389,042,042601,CBT,CHI,F30,-14090,12520,5503,-5261,27529,801,-7,-50038,46094,241,-18108,26816,-6840,2140,375,26575,44924,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.3,25.0,30.5,34.3,17.3,20.5,27.7,29.0,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",93845,216218,18235,FutOnly,180206042601F,464467,509420,135486,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,120594,166028,1998510,199962,332123,4903,37.1,19.8,11.0,4.7,10.8,0.9,23.2,25.5,6.8,6.0,8.3,10.0,16.6,0.2,94.0,91.7,100.0,2018-02-06T00:00:00.000,1877916,1832482,76,49,55,17,30,12,48,63,44,22,23,5,328,211,233,2018 Report Week 06
707352,391774,230111,042,042601,CBT,CHI,F30,-33277,-3934,9722,15963,-35112,7238,-30096,-34166,59967,8076,21006,33775,-2046,10826,-1772,25699,12769,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.3,24.3,31.5,32.9,15.9,18.6,26.3,25.2,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",109808,181106,25473,FutOnly,180213042601F,434371,475254,195453,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,128670,187034,2032285,197916,342949,3131,34.8,19.3,11.3,5.4,8.9,1.3,21.4,23.4,9.6,6.3,9.2,9.7,16.9,0.2,93.7,90.8,100.0,2018-02-13T00:00:00.000,1903615,1845251,74,51,55,19,29,11,48,63,44,20,25,4,329,211,232,2018 Report Week 07
308061,155108,64234,138,13874+,CME,CHI,F20,-23772,-389,4614,7581,-27096,13188,-5115,334,-10342,-2388,-706,-18150,-3529,635,1612,-15762,-17444,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,14.0,16.1,21.5,24.6,12.7,15.6,17.7,22.3,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),59537,194606,60522,FutOnly,18021313874+F,85290,99067,43643,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,88356,78358,745984,31564,45671,4776,41.3,20.8,8.6,8.0,26.1,8.1,11.4,13.3,5.9,11.8,10.5,4.2,6.1,0.6,88.2,89.5,100.0,2018-02-13T00:00:00.000,657627,667626,152,96,102,34,47,33,89,112,90,51,44,19,629,437,436,2018 Report Week 07
1491434,1049612,470389,043,043602,CBT,CHI,F30,-14263,-11299,-37661,-6382,-18165,7030,65490,94401,17036,-11387,-14360,21979,4025,-13094,-1909,33366,36339,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,25.9,11.4,36.5,18.2,22.6,8.6,30.6,14.3,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",134310,210233,56212,FutOnly,180213043602F,565734,876433,221318,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,323105,570769,3681797,384190,191726,35105,40.5,28.5,12.8,3.6,5.7,1.5,15.4,23.8,6.0,8.8,15.5,10.4,5.2,1.0,91.2,84.5,100.0,2018-02-13T00:00:00.000,3358692,3111028,76,104,93,25,38,22,61,90,62,26,23,13,443,298,335,2018 Report Week 07
1500859,1008664,474452,043,043602,CBT,CHI,F30,9425,-40948,4063,-18282,67268,14733,47993,-33727,98565,6428,29790,154968,-25721,-2540,17764,148540,125178,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,24.9,11.1,35.7,19.1,21.8,9.1,30.2,14.8,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",116028,277501,70945,FutOnly,180220043602F,613727,842706,319883,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,329533,600559,3836765,358469,189186,52869,39.1,26.3,12.4,3.0,7.2,1.8,16.0,22.0,8.3,8.6,15.7,9.3,4.9,1.4,91.4,84.3,100.0,2018-02-20T00:00:00.000,3507232,3236206,80,100,97,26,40,27,63,85,65,22,23,18,439,303,343,2018 Report Week 08
322053,151132,55932,138,13874+,CME,CHI,F20,13992,-3975,-8302,8233,4478,5938,-9792,9554,-8208,-6131,-3461,-2713,600,308,956,3418,748,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,15.0,16.2,22.4,25.1,13.0,15.7,18.8,22.5,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),67771,199084,66460,FutOnly,18022013874+F,75499,108621,35434,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,82225,74896,743270,32164,45979,5732,43.3,20.3,7.5,9.1,26.8,8.9,10.2,14.6,4.8,11.1,10.1,4.3,6.2,0.8,88.9,89.9,100.0,2018-02-20T00:00:00.000,661045,668374,157,90,105,33,44,31,79,118,81,42,40,16,606,410,429,2018 Report Week 08
710791,376115,234676,042,042601,CBT,CHI,F30,3439,-15659,4565,-29445,6138,-7842,-1265,29923,23213,8457,-8190,16831,15239,-15787,470,8374,25021,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.3,21.7,32.1,29.4,15.6,16.0,25.8,22.2,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",80363,187244,17631,FutOnly,180220042601F,433106,505177,218666,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,137127,178844,2049116,213155,327162,3601,34.7,18.4,11.5,3.9,9.1,0.9,21.1,24.7,10.7,6.7,8.7,10.4,16.0,0.2,93.3,91.3,100.0,2018-02-20T00:00:00.000,1911989,1870272,76,52,55,18,32,14,56,68,47,20,23,5,345,221,245,2018 Report Week 08
326170,146268,56755,138,13874+,CME,CHI,F20,4116,-4865,823,-13550,1526,13243,1067,-3321,3846,-2414,-1647,8208,992,-1482,84,10622,9855,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,14.4,15.8,21.9,25.5,12.8,15.2,18.6,22.0,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),54221,200610,79703,FutOnly,18022713874+F,76565,105300,39281,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,79811,73249,751478,33155,44497,5817,43.4,19.5,7.6,7.2,26.7,10.6,10.2,14.0,5.2,10.6,9.7,4.4,5.9,0.8,89.4,90.3,100.0,2018-02-27T00:00:00.000,671667,678229,159,92,105,34,42,36,85,114,78,44,35,18,608,425,420,2018 Report Week 09
1541989,891689,457568,043,043602,CBT,CHI,F30,41130,-116975,-16884,29079,-43969,20902,-178419,-2125,-34579,44399,62281,-129221,-16576,20401,-18273,-173620,-191502,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,26.2,11.3,36.0,19.7,23.3,9.0,31.1,15.0,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",145107,233532,91847,FutOnly,180227043602F,435308,840581,285304,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,373932,662840,3707544,341893,209587,34596,41.6,24.1,12.3,3.9,6.3,2.5,11.7,22.7,7.7,10.1,17.9,9.2,5.7,0.9,89.9,82.1,100.0,2018-02-27T00:00:00.000,3333612,3044704,78,95,94,25,37,29,55,88,69,20,24,15,422,293,336,2018 Report Week 09
719942,353547,220801,042,042601,CBT,CHI,F30,9151,-22568,-13875,222,-33736,11088,-69268,-48454,-51248,22995,43668,-136419,-44604,-20414,-880,-159414,-180087,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.0,22.8,30.2,32.4,16.0,17.9,25.8,25.2,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",80585,153508,28719,FutOnly,180227042601F,363838,456723,167418,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,160122,222512,1912697,168551,306748,2721,37.6,18.5,11.5,4.2,8.0,1.5,19.0,23.9,8.8,8.4,11.6,8.8,16.0,0.1,91.6,88.4,100.0,2018-02-27T00:00:00.000,1752575,1690185,76,52,58,19,36,20,53,57,43,20,22,8,337,230,236,2018 Report Week 09
