asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_asset_mgr_long,change_in_asset_mgr_short,change_in_asset_mgr_spread,change_in_dealer_long_all,change_in_dealer_short_all,change_in_dealer_spread_all,change_in_lev_money_long,change_in_lev_money_short,change_in_lev_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,contract_market_name,contract_units,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,futonly_or_combined,id,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_all,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,pct_of_oi_asset_mgr_long,pct_of_oi_asset_mgr_short,pct_of_oi_asset_mgr_spread,pct_of_oi_dealer_long_all,pct_of_oi_dealer_short_all,pct_of_oi_dealer_spread_all,pct_of_oi_lev_money_long,pct_of_oi_lev_money_short,pct_of_oi_lev_money_spread,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_open_interest_all,report_date_as_yyyy_mm_dd,tot_rept_positions_long_all,tot_rept_positions_short,traders_asset_mgr_long_all,traders_asset_mgr_short_all,traders_asset_mgr_spread,traders_dealer_long_all,traders_dealer_short_all,traders_dealer_spread_all,traders_lev_money_long_all,traders_lev_money_short_all,traders_lev_money_spread,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_all,traders_tot_rept_long_all,traders_tot_rept_short_all,yyyy_report_week_ww
1137316,170885,97173,138 ,13874+,CME ,CHI,F20,21348,-9729,-11429,-7216,-11789,3651,-16495,-7712,26350,-213,138,-1876,-17308,9208,-564,-1664,-2014,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,11.3,27.4,19.7,37.1,11.2,26.8,18.9,36.5,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),141742,899446,30285,FutOnly,25012813874+F,119780,518978,59386,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,286120,150577,2046711,168958,114030,5951,55.6,8.3,4.7,6.9,43.9,1.5,5.9,25.4,2.9,14.0,7.4,8.3,5.6,0.3,86.0,92.6,100.0,2025-01-28T00:00:00.000,1760591,1896134,162,43,91,23,40,20,57,74,57,21,16,5,437,333,277,2025 Report Week 04
2362334,325141,418345,042 ,042601,CBT ,CHI,F30,44422,-2618,-53,10167,-26951,-797,35557,46664,-2131,-7032,-6042,65271,-17118,54943,2256,72303,71313,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.1,28.6,27.1,43.2,15.3,28.5,22.5,41.7,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",154578,351311,12789,FutOnly,250128042601F,430488,2562384,185206,UST 2Y NOTE - CHICAGO BOARD OF TRADE,253132,114648,4220923,376779,223827,27272,56.0,7.7,9.9,3.7,8.3,0.3,10.2,60.7,4.4,6.0,2.7,8.9,5.3,0.6,94.0,97.3,100.0,2025-01-28T00:00:00.000,3967791,4106275,172,32,86,36,30,10,60,59,44,50,20,6,459,358,247,2025 Report Week 04
2309284,347310,377813,042 ,042601,CBT ,CHI,F30,-53050,22169,-40532,-2812,-13660,1456,-127,-11346,-23089,-2372,-3376,-113913,6364,-45784,249,-111541,-110537,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,17.0,28.6,25.9,43.2,14.3,28.5,21.8,41.8,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",151766,337651,14245,FutOnly,250204042601F,430361,2551038,162117,UST 2Y NOTE - CHICAGO BOARD OF TRADE,250760,111272,4107010,383143,178043,27521,56.2,8.5,9.2,3.7,8.2,0.3,10.5,62.1,3.9,6.1,2.7,9.3,4.3,0.7,93.9,97.3,100.0,2025-02-04T00:00:00.000,3856250,3995738,176,33,87,38,29,14,57,63,48,49,18,7,463,367,252,2025 Report Week 05
1109578,181663,98518,138 ,13874+,CME ,CHI,F20,-27738,10778,1345,-4455,4550,4538,55043,-17621,12176,-7452,-788,38981,6187,24666,-662,46433,39769,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,11.9,25.8,20.7,35.5,10.7,24.9,18.2,34.5,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),137287,903996,34823,FutOnly,25020413874+F,174823,501357,71562,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,278667,149789,2085692,175145,138696,5289,53.2,8.7,4.7,6.6,43.3,1.7,8.4,24.0,3.4,13.4,7.2,8.4,6.6,0.3,86.6,92.8,100.0,2025-02-04T00:00:00.000,1807025,1935903,161,42,87,22,42,23,67,72,58,22,16,4,445,341,276,2025 Report Week 05
2505919,913071,618743,043 ,043602,CBT ,CHI,F30,-65940,76113,32800,15649,-36022,-10414,33200,-17529,14939,-3485,646,16978,1773,-42011,-1544,20463,16332,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,24.0,21.9,34.7,31.9,21.6,21.9,31.4,31.1,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",210051,554579,29431,FutOnly,250204043602F,505277,2015295,109836,UST 10Y NOTE - CHICAGO BOARD OF TRADE,422857,366720,4900888,480284,274723,18490,51.1,18.6,12.6,4.3,11.3,0.6,10.3,41.1,2.2,8.6,7.5,9.8,5.6,0.4,91.4,92.5,100.0,2025-02-04T00:00:00.000,4478031,4534168,114,61,103,26,34,21,52,75,59,25,18,5,405,307,286,2025 Report Week 05
2335774,327435,380923,042 ,042601,CBT ,CHI,F30,26490,-19875,3110,12720,41766,8941,-36324,-71290,47185,-13537,18038,49524,2276,22986,-1337,63061,31486,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,17.6,27.8,26.7,41.9,15.7,27.5,23.2,40.5,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",164486,379417,23186,FutOnly,250211042601F,394037,2479748,209302,UST 2Y NOTE - CHICAGO BOARD OF TRADE,237223,129310,4156534,385419,201029,26184,56.2,7.9,9.2,4.0,9.1,0.6,9.5,59.7,5.0,5.7,3.1,9.3,4.8,0.6,94.3,96.9,100.0,2025-02-11T00:00:00.000,3919311,4027224,165,36,87,42,27,19,53,68,52,49,20,8,460,370,256,2025 Report Week 06
1120534,184514,96814,138 ,13874+,CME ,CHI,F20,10956,2850,-1703,-1120,-6374,881,15737,48019,-19803,5952,4743,25414,16867,-846,-2353,19462,20671,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,12.3,24.8,21.1,35.2,11.5,24.1,19.4,34.4,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),136167,897622,35704,FutOnly,25021113874+F,190561,549376,51759,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,284619,154532,2111106,192012,137850,2936,53.1,8.7,4.6,6.5,42.5,1.7,9.0,26.0,2.5,13.5,7.3,9.1,6.5,0.1,86.5,92.7,100.0,2025-02-11T00:00:00.000,1826486,1956574,158,43,85,22,44,25,58,78,56,23,18,4,445,332,283,2025 Report Week 06
2500392,936017,610383,043 ,043602,CBT ,CHI,F30,-5527,22946,-8360,12162,-14888,8733,-1454,33277,36526,-2394,2462,34885,-12686,-53696,7885,37279,32423,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,24.3,21.3,34.6,31.4,22.0,21.2,31.4,30.9,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",222213,539691,38164,FutOnly,250211043602F,503823,2048572,146362,UST 10Y NOTE - CHICAGO BOARD OF TRADE,420463,369182,4935773,467598,221027,26375,50.7,19.0,12.4,4.5,10.9,0.8,10.2,41.5,3.0,8.5,7.5,9.5,4.5,0.5,91.5,92.5,100.0,2025-02-11T00:00:00.000,4515310,4566591,114,57,101,31,28,21,54,76,55,26,18,9,404,310,280,2025 Report Week 06
2268693,313265,413802,042 ,042601,CBT ,CHI,F30,-67081,-14170,32879,-38336,-3674,7139,14829,-68715,74148,7173,6107,9975,-27206,-30169,6430,2802,3868,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,17.8,27.3,27.2,40.9,15.4,27.0,22.3,39.3,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",126150,375743,30325,FutOnly,250218042601F,408866,2411033,283450,UST 2Y NOTE - CHICAGO BOARD OF TRADE,244396,135417,4166509,358213,170860,32614,54.5,7.5,9.9,3.0,9.0,0.7,9.8,57.9,6.8,5.9,3.3,8.6,4.1,0.8,94.1,96.7,100.0,2025-02-18T00:00:00.000,3922113,4031092,165,34,88,32,29,15,53,68,57,46,20,10,447,364,253,2025 Report Week 07
1138446,185718,95100,138 ,13874+,CME ,CHI,F20,17912,1204,-1714,12319,22464,1110,3439,764,5703,3375,2810,25120,-16991,-7189,-33,21745,22309,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,12.1,24.7,21.0,36.2,11.3,24.1,19.4,35.5,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),148486,920086,36814,FutOnly,25021813874+F,194000,550140,57461,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,287994,157342,2136225,175021,130661,2903,53.3,8.7,4.5,7.0,43.1,1.7,9.1,25.8,2.7,13.5,7.4,8.2,6.1,0.1,86.5,92.6,100.0,2025-02-18T00:00:00.000,1848231,1978883,159,43,85,19,43,23,64,72,61,22,18,4,442,332,283,2025 Report Week 07
2479135,961413,635106,043 ,043602,CBT ,CHI,F30,-21257,25396,24723,-45188,30069,21309,26610,-135468,212787,6453,16303,303294,1550,31868,76307,296841,286991,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.9,18.9,33.0,29.6,20.7,18.5,29.3,28.0,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",177025,569760,59473,FutOnly,250218043602F,530433,1913104,359149,UST 10Y NOTE - CHICAGO BOARD OF TRADE,426916,385485,5239067,469148,252895,102682,47.3,18.4,12.1,3.4,10.9,1.1,10.1,36.5,6.9,8.1,7.4,9.0,4.8,2.0,91.9,92.6,100.0,2025-02-18T00:00:00.000,4812151,4853582,111,61,107,26,30,20,62,74,59,24,18,9,407,317,285,2025 Report Week 07
2120886,287096,469298,042 ,042601,CBT ,CHI,F30,-147807,-26169,55496,9419,20204,9547,9181,-103607,124503,25948,-8076,66366,-25999,-11610,6078,40418,74442,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,17.0,25.8,26.2,39.0,14.6,23.7,21.1,35.4,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",135569,395947,39872,FutOnly,250225042601F,418047,2307426,407953,UST 2Y NOTE - CHICAGO BOARD OF TRADE,270344,127341,4232875,332214,159250,38692,50.1,6.8,11.1,3.2,9.4,0.9,9.9,54.5,9.6,6.4,3.0,7.8,3.8,0.9,93.6,97.0,100.0,2025-02-25T00:00:00.000,3962531,4105534,154,28,87,31,31,20,53,67,59,41,22,11,428,347,258,2025 Report Week 08
1131624,208953,95582,138 ,13874+,CME ,CHI,F20,-6822,23235,482,-7567,21131,9724,-8457,-26280,-2012,8720,-340,9318,15400,-16472,-149,598,9658,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,11.4,25.5,20.1,36.5,10.9,24.7,18.8,35.7,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),140919,941217,46538,FutOnly,25022513874+F,185543,523860,55449,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,296714,157003,2145543,190421,114189,2754,52.7,9.7,4.5,6.6,43.9,2.2,8.6,24.4,2.6,13.8,7.3,8.9,5.3,0.1,86.2,92.7,100.0,2025-02-25T00:00:00.000,1848829,1988541,166,42,87,24,41,27,65,78,58,23,18,6,459,345,292,2025 Report Week 08
2485649,958530,714163,043 ,043602,CBT ,CHI,F30,6514,-2883,79057,59961,-39347,50039,-54434,-105606,-45091,2549,-9074,-26681,-42019,129481,-83257,-29230,-17607,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.8,19.0,32.5,28.4,20.3,16.8,28.9,25.9,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",236986,530413,109512,FutOnly,250225043602F,475999,1807498,314058,UST 10Y NOTE - CHICAGO BOARD OF TRADE,429465,376411,5212386,427129,382376,19425,47.7,18.4,13.7,4.5,10.2,2.1,9.1,34.7,6.0,8.2,7.2,8.2,7.3,0.4,91.8,92.8,100.0,2025-02-25T00:00:00.000,4782921,4835975,119,51,104,27,34,27,62,78,73,25,19,8,419,333,298,2025 Report Week 08
2141401,279551,408276,042 ,042601,CBT ,CHI,F30,20515,-7545,-61022,-44942,17948,-24649,-33809,-120579,-154776,-29805,-25878,-396525,-51863,-3850,-16174,-366720,-370647,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.6,23.5,27.9,37.7,15.9,23.1,23.6,35.7,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",90627,413895,15223,FutOnly,250304042601F,384238,2186847,253177,UST 2Y NOTE - CHICAGO BOARD OF TRADE,240539,101463,3836350,280351,155400,22518,55.8,7.3,10.6,2.4,10.8,0.4,10.0,57.0,6.6,6.3,2.6,7.3,4.1,0.6,93.7,97.4,100.0,2025-03-04T00:00:00.000,3595811,3734887,162,31,93,26,32,13,51,69,40,41,23,7,435,331,257,2025 Report Week 09
1120326,207296,100427,138 ,13874+,CME ,CHI,F20,-11299,-1657,4845,345,69208,3100,54946,4603,-5777,-475,7324,56718,11341,-24619,-310,57192,49394,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,12.1,26.0,20.7,36.8,11.9,25.3,19.8,36.0,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),141264,1010425,49637,FutOnly,25030413874+F,240489,528463,49672,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,296240,164326,2202261,201762,89570,2445,50.9,9.4,4.6,6.4,45.9,2.3,10.9,24.0,2.3,13.5,7.5,9.2,4.1,0.1,86.5,92.5,100.0,2025-03-04T00:00:00.000,1906022,2037935,164,47,87,25,40,26,65,78,59,26,20,4,467,352,291,2025 Report Week 09
2502636,933723,577214,043 ,043602,CBT ,CHI,F30,16987,-24807,-136949,4914,-26802,-70783,-56215,32184,-198559,-21388,-27234,-503744,-23257,-32300,-18494,-482356,-476510,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.8,18.3,33.8,27.8,20.6,18.0,30.2,27.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",241900,503611,38729,FutOnly,250304043602F,419784,1839682,115499,UST 10Y NOTE - CHICAGO BOARD OF TRADE,408077,349177,4708642,403872,350076,931,53.1,19.8,12.3,5.1,10.7,0.8,8.9,39.1,2.5,8.7,7.4,8.6,7.4,0.0,91.3,92.6,100.0,2025-03-04T00:00:00.000,4300565,4359465,119,52,101,29,33,18,54,78,44,26,18,5,409,299,278,2025 Report Week 09
