asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_asset_mgr_long,change_in_asset_mgr_short,change_in_asset_mgr_spread,change_in_dealer_long_all,change_in_dealer_short_all,change_in_dealer_spread_all,change_in_lev_money_long,change_in_lev_money_short,change_in_lev_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,contract_market_name,contract_units,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,futonly_or_combined,id,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_all,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,pct_of_oi_asset_mgr_long,pct_of_oi_asset_mgr_short,pct_of_oi_asset_mgr_spread,pct_of_oi_dealer_long_all,pct_of_oi_dealer_short_all,pct_of_oi_dealer_spread_all,pct_of_oi_lev_money_long,pct_of_oi_lev_money_short,pct_of_oi_lev_money_spread,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_open_interest_all,report_date_as_yyyy_mm_dd,tot_rept_positions_long_all,tot_rept_positions_short,traders_asset_mgr_long_all,traders_asset_mgr_short_all,traders_asset_mgr_spread,traders_dealer_long_all,traders_dealer_short_all,traders_dealer_spread_all,traders_lev_money_long_all,traders_lev_money_short_all,traders_lev_money_spread,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_all,traders_tot_rept_long_all,traders_tot_rept_short_all,yyyy_report_week_ww
217660,88039,56626,138,13874+,CME,CHI,F20,-2760,12323,2366,-1424,11611,904,16254,-7774,-332,-1119,-922,13775,266,-4023,-379,14894,14697,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,15.1,26.9,22.5,36.5,13.4,25.6,20.2,33.3,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),26455,149330,9267,FutOnly,22012513874+F,70782,49352,8078,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,57292,44834,475771,29078,69712,535,45.7,18.5,11.9,5.6,31.4,1.9,14.9,10.4,1.7,12.0,9.4,6.1,14.7,0.1,88.0,90.6,100.0,2022-01-25T00:00:00.000,418480,430937,161,76,104,31,36,21,78,68,52,37,31,6,518,374,327,2022 Report Week 04
798806,695757,444927,042,042601,CBT,CHI,F30,29240,34566,24169,-10841,-14897,-250,-47067,24754,-3579,6664,6100,4158,5772,-66755,50,-2506,-1942,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.9,23.3,29.6,32.4,16.2,15.6,23.4,21.8,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",52440,169376,13010,FutOnly,220125042601F,489026,243334,110532,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,130535,195395,2112007,59129,226074,13602,37.8,32.9,21.1,2.5,8.0,0.6,23.2,11.5,5.2,6.2,9.3,2.8,10.7,0.6,93.8,90.7,100.0,2022-01-25T00:00:00.000,1981472,1916612,79,78,81,14,36,7,47,58,31,16,30,4,358,211,270,2022 Report Week 04
1613868,1368485,810666,043,043602,CBT,CHI,F30,14925,-16409,18042,-10519,7681,15782,135186,78988,16209,-15673,37278,181937,4388,20769,3597,197610,144659,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,23.8,21.5,33.8,27.4,16.1,14.2,25.3,19.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",73164,180435,39277,FutOnly,220201043602F,888568,525994,92438,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,296745,585671,3932501,95999,307759,21776,41.0,34.8,20.6,1.9,4.6,1.0,22.6,13.4,2.4,7.5,14.9,2.4,7.8,0.6,92.5,85.1,100.0,2022-02-01T00:00:00.000,3635756,3346830,79,115,102,20,35,17,52,83,57,17,24,6,425,277,330,2022 Report Week 05
213978,87120,53963,138,13874+,CME,CHI,F20,-3681,-918,-2663,1594,-18390,254,-11071,593,-690,-2658,2242,-18978,-16,642,-46,-16320,-21219,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,15.5,26.0,22.9,35.9,13.7,25.3,20.2,32.7,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),28049,130939,9521,FutOnly,22020113874+F,59711,49945,7388,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,54634,47076,456794,29063,70353,488,46.8,19.1,11.8,6.1,28.7,2.1,13.1,10.9,1.6,12.0,10.3,6.4,15.4,0.1,88.0,89.7,100.0,2022-02-01T00:00:00.000,402160,409718,155,80,109,31,34,22,61,77,52,35,27,5,500,350,338,2022 Report Week 05
803547,674758,472608,042,042601,CBT,CHI,F30,4741,-20999,27681,725,-34201,-450,137363,114102,14285,-9529,27034,158241,-11970,35394,-4605,167770,131207,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,21.5,22.2,33.8,30.3,18.4,13.9,27.1,20.0,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",53165,135175,12560,FutOnly,220201042601F,626389,357436,124817,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,121006,222429,2270248,47159,261468,8997,35.4,29.7,20.8,2.3,6.0,0.6,27.6,15.7,5.5,5.3,9.8,2.1,11.5,0.4,94.7,90.2,100.0,2022-02-01T00:00:00.000,2149242,2047819,79,74,82,16,32,6,44,64,31,12,36,,357,204,274,2022 Report Week 05
1614228,1438907,775106,043,043602,CBT,CHI,F30,360,70422,-35560,3970,18361,7200,80043,-25807,50196,9917,1666,116024,-1251,28397,1149,106107,114358,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,23.0,20.9,33.5,27.2,15.7,14.2,25.4,19.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",77134,198796,46477,FutOnly,220208043602F,968611,500187,142634,UST 10Y NOTE - CHICAGO BOARD OF TRADE,306662,587337,4048525,94748,336156,22925,39.9,35.5,19.1,1.9,4.9,1.1,23.9,12.4,3.5,7.6,14.5,2.3,8.3,0.6,92.4,85.5,100.0,2022-02-08T00:00:00.000,3741863,3461188,73,118,99,18,34,15,56,84,64,17,23,6,423,278,329,2022 Report Week 06
204065,92365,55221,138,13874+,CME,CHI,F20,-9913,5245,1258,3509,-7368,293,-3279,-5221,681,-2490,492,-10812,-964,-6284,92,-8322,-11303,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,15.5,25.0,22.5,35.0,13.6,24.4,19.8,31.9,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),31558,123571,9814,FutOnly,22020813874+F,56432,44724,8069,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,52144,47568,445982,28099,64070,581,45.8,20.7,12.4,7.1,27.7,2.2,12.7,10.0,1.8,11.7,10.7,6.3,14.4,0.1,88.3,89.3,100.0,2022-02-08T00:00:00.000,393838,398414,149,86,101,29,37,22,71,73,54,36,28,6,509,352,340,2022 Report Week 06
811004,634800,468994,042,042601,CBT,CHI,F30,7457,-39958,-3614,30993,11607,658,-12438,44780,21594,3876,-6198,32349,-11535,8122,-4642,28473,38547,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,24.2,20.9,36.3,29.2,21.0,13.1,28.7,19.5,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",84158,146782,13218,FutOnly,220208042601F,613951,402216,146411,UST 2Y NOTE - CHICAGO BOARD OF TRADE,124882,216231,2302597,35624,269590,4355,35.2,27.6,20.4,3.7,6.4,0.6,26.7,17.5,6.4,5.4,9.4,1.5,11.7,0.2,94.6,90.6,100.0,2022-02-08T00:00:00.000,2177715,2086366,78,77,82,18,32,8,37,67,35,8,35,,352,200,279,2022 Report Week 06
1548138,1376463,791463,043,043602,CBT,CHI,F30,-66090,-62444,16357,39403,228,-18199,5516,1343,78627,8080,-10209,75220,10172,68163,1354,67140,85429,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,21.8,21.0,32.2,27.6,14.4,14.8,23.6,20.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",116537,199024,28278,FutOnly,220215043602F,974127,501530,221261,UST 10Y NOTE - CHICAGO BOARD OF TRADE,314742,577128,4123745,104920,404319,24279,37.5,33.4,19.2,2.8,4.8,0.7,23.6,12.2,5.4,7.6,14.0,2.5,9.8,0.6,92.4,86.0,100.0,2022-02-15T00:00:00.000,3809003,3546617,77,114,106,27,31,13,57,76,66,17,25,7,424,288,328,2022 Report Week 07
198721,95283,56460,138,13874+,CME,CHI,F20,-5343,2918,1240,3053,-7269,1352,2048,7651,1078,-1538,938,8070,6022,4,159,9608,7132,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,15.4,23.8,22.2,33.1,13.6,22.2,19.6,30.0,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),34611,116302,11166,FutOnly,22021513874+F,58480,52374,9147,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,50606,48506,454053,34121,64073,740,43.8,21.0,12.4,7.6,25.6,2.5,12.9,11.5,2.0,11.1,10.7,7.5,14.1,0.2,88.9,89.3,100.0,2022-02-15T00:00:00.000,403447,405547,148,88,102,32,36,22,71,79,54,34,28,6,516,354,346,2022 Report Week 07
855328,586459,485397,042,042601,CBT,CHI,F30,44324,-48341,16403,53556,4325,3925,-234409,-73397,17207,17428,-5430,-95305,-14635,-10893,896,-112733,-89875,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,23.6,21.5,33.4,29.7,18.3,13.2,23.2,19.4,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",137714,151107,17143,FutOnly,220215042601F,379542,328819,163618,UST 2Y NOTE - CHICAGO BOARD OF TRADE,142310,210801,2207292,20989,258697,5251,38.8,26.6,22.0,6.2,6.8,0.8,17.2,14.9,7.4,6.4,9.6,1.0,11.7,0.2,93.6,90.4,100.0,2022-02-15T00:00:00.000,2064982,1996491,86,67,81,22,34,9,40,62,40,6,32,,349,212,270,2022 Report Week 07
1526909,1318657,785816,043,043602,CBT,CHI,F30,-21229,-57806,-5647,-19727,-50593,29649,-137935,18648,61767,70433,66133,-40282,-13762,-98602,-3831,-110715,-106415,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.8,21.2,33.7,26.8,15.8,14.2,25.8,19.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",96810,148431,57927,FutOnly,220222043602F,836192,520178,283028,UST 10Y NOTE - CHICAGO BOARD OF TRADE,385175,643261,4083463,91158,305717,20448,37.4,32.3,19.2,2.4,3.6,1.4,20.5,12.7,6.9,9.4,15.8,2.2,7.5,0.5,90.6,84.2,100.0,2022-02-22T00:00:00.000,3698288,3440202,81,111,117,20,31,26,46,82,67,18,27,7,417,298,336,2022 Report Week 08
202480,102984,60929,138,13874+,CME,CHI,F20,3758,7700,4469,4135,8917,1732,6346,-2232,534,222,1702,20780,-707,-2333,291,20559,19078,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,15.1,23.3,22.0,31.8,13.4,21.0,19.6,28.7,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),38746,125219,12898,FutOnly,22022213874+F,64825,50142,9681,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,50828,50208,474833,33414,61741,1031,42.6,21.7,12.8,8.2,26.4,2.7,13.7,10.6,2.0,10.7,10.6,7.0,13.0,0.2,89.3,89.4,100.0,2022-02-22T00:00:00.000,424005,424625,156,87,106,29,41,23,73,75,59,36,23,7,520,368,347,2022 Report Week 08
816903,516302,478922,042,042601,CBT,CHI,F30,-38425,-70157,-6475,-12068,8144,17230,-25454,-41583,14168,8358,37964,-43309,-1892,-3849,1249,-51667,-81273,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,22.5,21.6,32.0,29.8,16.4,13.1,21.2,19.0,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",125646,159251,34373,FutOnly,220222042601F,354088,287236,177786,UST 2Y NOTE - CHICAGO BOARD OF TRADE,150668,248765,2163983,19097,254848,6500,37.7,23.9,22.1,5.8,7.4,1.6,16.4,13.3,8.2,7.0,11.5,0.9,11.8,0.3,93.0,88.5,100.0,2022-02-22T00:00:00.000,2013315,1915218,83,58,83,23,35,17,47,55,41,6,37,5,344,215,275,2022 Report Week 08
199776,107047,62211,138,13874+,CME,CHI,F20,-2704,4063,1282,6966,-21235,4955,-4978,14475,-1094,-1308,545,2665,-82,46,-372,3973,2120,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,15.2,21.8,21.7,29.6,13.3,19.1,19.4,25.6,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),45712,103984,17854,FutOnly,22030113874+F,59847,64617,8587,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,49520,50753,477498,33332,61787,659,41.8,22.4,13.0,9.6,21.8,3.7,12.5,13.5,1.8,10.4,10.6,7.0,12.9,0.1,89.6,89.4,100.0,2022-03-01T00:00:00.000,427978,426745,151,93,108,28,43,25,67,89,59,33,34,7,538,361,376,2022 Report Week 09
817976,528204,457366,042,042601,CBT,CHI,F30,1073,11902,-21556,3879,12149,-21972,22974,-9800,-98217,4719,-23814,-116357,-1767,40441,-5490,-121076,-92543,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,23.1,23.0,33.1,32.1,18.4,14.0,25.1,22.6,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",129525,171400,12401,FutOnly,220301042601F,377062,277436,79569,UST 2Y NOTE - CHICAGO BOARD OF TRADE,155387,224951,2047626,17330,295289,1010,39.9,25.8,22.3,6.3,8.4,0.6,18.4,13.5,3.9,7.6,11.0,0.8,14.4,0.0,92.4,89.0,100.0,2022-03-01T00:00:00.000,1892239,1822675,86,58,80,18,39,12,49,53,26,7,34,4,344,207,259,2022 Report Week 09
1478169,1382244,772265,043,043602,CBT,CHI,F30,-48740,63587,-13551,106444,29757,-42989,-141988,-57518,-177055,-65433,-103548,-311405,74959,-7036,-3052,-245972,-207857,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,23.8,23.4,34.3,29.8,16.2,16.0,26.1,21.5,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",203254,178188,14938,FutOnly,220301043602F,694204,462660,105973,UST 10Y NOTE - CHICAGO BOARD OF TRADE,319742,539713,3772058,166117,298681,17396,39.2,36.6,20.5,5.4,4.7,0.4,18.4,12.3,2.8,8.5,14.3,4.4,7.9,0.5,91.5,85.7,100.0,2022-03-01T00:00:00.000,3452316,3232345,86,105,106,20,33,14,48,78,47,18,32,5,421,267,326,2022 Report Week 09
