asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_asset_mgr_long,change_in_asset_mgr_short,change_in_asset_mgr_spread,change_in_dealer_long_all,change_in_dealer_short_all,change_in_dealer_spread_all,change_in_lev_money_long,change_in_lev_money_short,change_in_lev_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,contract_market_name,contract_units,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,futonly_or_combined,id,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_all,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,pct_of_oi_asset_mgr_long,pct_of_oi_asset_mgr_short,pct_of_oi_asset_mgr_spread,pct_of_oi_dealer_long_all,pct_of_oi_dealer_short_all,pct_of_oi_dealer_spread_all,pct_of_oi_lev_money_long,pct_of_oi_lev_money_short,pct_of_oi_lev_money_spread,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_open_interest_all,report_date_as_yyyy_mm_dd,tot_rept_positions_long_all,tot_rept_positions_short,traders_asset_mgr_long_all,traders_asset_mgr_short_all,traders_asset_mgr_spread,traders_dealer_long_all,traders_dealer_short_all,traders_dealer_spread_all,traders_lev_money_long_all,traders_lev_money_short_all,traders_lev_money_spread,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_all,traders_tot_rept_long_all,traders_tot_rept_short_all,yyyy_report_week_ww
308876,101701,44826,138,13874+,CME,CHI,F20,-8100,1956,2035,-1480,3929,3769,169,-5335,-2652,495,4635,-4519,1376,-12725,-131,-5014,-9154,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,13.5,16.2,22.1,25.9,13.0,14.6,20.4,23.2,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),36154,187664,32344,FutOnly,20012813874+F,54451,97347,14604,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,69139,63392,583370,22102,40619,873,52.9,17.4,7.7,6.2,32.2,5.5,9.3,16.7,2.5,11.9,10.9,3.8,7.0,0.1,88.1,89.1,100.0,2020-01-28T00:00:00.000,514230,519978,167,86,115,28,44,29,75,103,57,36,45,11,584,391,405,2020 Report Week 04
1669969,891486,317692,042,042601,CBT,CHI,F30,-40112,-32552,2277,-29012,-14930,19563,-2065,37514,59725,6350,-7834,65135,49946,2909,-1537,58785,72969,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,23.6,30.7,35.5,49.1,23.2,29.8,34.0,47.5,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",69724,221264,38064,FutOnly,200128042601F,917542,1856923,147218,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,194910,97272,3720171,358868,144068,6184,44.9,24.0,8.5,1.9,5.9,1.0,24.7,49.9,4.0,5.2,2.6,9.6,3.9,0.2,94.8,97.4,100.0,2020-01-28T00:00:00.000,3525261,3622899,125,32,66,23,32,12,68,49,44,26,13,5,368,296,199,2020 Report Week 04
1777527,917010,760339,043,043602,CBT,CHI,F30,1993,72215,33725,39282,-66094,44671,-25886,25997,94223,-1537,-12847,182705,-15281,-20700,11515,184242,195552,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,18.7,18.0,26.4,27.7,11.1,15.2,17.5,23.1,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",199818,202682,107213,FutOnly,200204043602F,368111,1185280,238427,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,434005,422746,4074292,164521,216264,24331,43.6,22.5,18.7,4.9,5.0,2.6,9.0,29.1,5.9,10.7,10.4,4.0,5.3,0.6,89.3,89.6,100.0,2020-02-04T00:00:00.000,3640287,3651546,114,71,100,34,33,20,57,77,49,19,21,9,426,308,296,2020 Report Week 05
305492,95923,45956,138,13874+,CME,CHI,F20,-3384,-5778,1130,-486,3282,-3313,-4903,-4731,1766,2226,1373,-7921,-1343,-2038,386,-10147,-9294,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,12.9,17.2,21.5,26.1,12.1,14.9,19.4,22.9,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),35668,190946,29032,FutOnly,20020413874+F,49548,92616,16369,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,71365,64765,575449,20759,38581,1259,53.1,16.7,8.0,6.2,33.2,5.0,8.6,16.1,2.8,12.4,11.3,3.6,6.7,0.2,87.6,88.7,100.0,2020-02-04T00:00:00.000,504083,510683,167,88,118,27,43,28,70,106,54,36,46,15,584,389,410,2020 Report Week 05
1623095,919569,322195,042,042601,CBT,CHI,F30,-46874,28083,4503,13467,46262,4896,59902,-22734,100565,-2777,8753,163812,23106,-13540,7024,166589,155059,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,23.9,30.8,35.4,48.9,23.6,28.9,33.8,45.0,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",83191,267526,42960,FutOnly,200204042601F,977444,1834189,247783,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,192133,106025,3883983,381974,130528,13208,41.8,23.7,8.3,2.1,6.9,1.1,25.2,47.2,6.4,4.9,2.7,9.8,3.4,0.3,95.1,97.3,100.0,2020-02-04T00:00:00.000,3691850,3777958,123,35,68,24,29,14,68,47,46,28,13,6,367,299,202,2020 Report Week 05
1733144,966697,794601,043,043602,CBT,CHI,F30,-44383,49687,34262,46049,-34573,6142,17393,-5310,15195,7912,21917,85965,3255,-1495,140,78053,64048,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,18.3,17.4,26.7,27.5,10.6,14.2,16.8,22.1,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",245867,168109,113355,FutOnly,200211043602F,385504,1179970,253622,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,441917,444663,4160257,167776,214769,24471,41.7,23.2,19.1,5.9,4.0,2.7,9.3,28.4,6.1,10.6,10.7,4.0,5.2,0.6,89.4,89.3,100.0,2020-02-11T00:00:00.000,3718340,3715594,109,74,100,31,36,24,55,79,55,25,22,8,431,317,301,2020 Report Week 06
310645,92233,49438,138,13874+,CME,CHI,F20,5153,-3690,3482,4936,1143,1456,1412,12616,4840,377,1040,20928,-715,53,-13,20551,19888,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,12.5,16.9,21.1,25.9,11.8,14.4,18.5,22.3,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),40604,192090,30488,FutOnly,20021113874+F,50960,105232,21209,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,71742,65805,596376,20045,38635,1246,52.1,15.5,8.3,6.8,32.2,5.1,8.5,17.6,3.6,12.0,11.0,3.4,6.5,0.2,88.0,89.0,100.0,2020-02-11T00:00:00.000,524634,530571,170,82,114,30,39,27,74,109,54,34,51,13,589,393,404,2020 Report Week 06
1673178,906607,321019,042,042601,CBT,CHI,F30,50083,-12962,-1176,2814,-8679,10267,-68543,37072,83026,1409,-3017,115054,8750,-17901,28424,113645,118071,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,22.9,30.6,34.7,47.9,22.6,28.8,32.7,44.3,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",86005,258847,53227,FutOnly,200211042601F,908901,1871261,330809,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,193542,103008,3999037,390724,112627,41632,41.8,22.7,8.0,2.2,6.5,1.3,22.7,46.8,8.3,4.8,2.6,9.8,2.8,1.0,95.2,97.4,100.0,2020-02-11T00:00:00.000,3805495,3896029,124,30,67,23,31,16,69,49,49,29,15,7,370,301,208,2020 Report Week 06
1767219,1044308,774889,043,043602,CBT,CHI,F30,34075,77611,-19712,-24900,12330,6154,95239,24916,17654,8527,-14596,124241,6742,19422,462,115714,138837,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,17.5,17.3,24.9,27.4,9.9,14.6,16.1,22.2,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",220967,180439,119509,FutOnly,200218043602F,480743,1204886,271276,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,450444,430067,4284498,174518,234191,24933,41.2,24.4,18.1,5.2,4.2,2.8,11.2,28.1,6.3,10.5,10.0,4.1,5.5,0.6,89.5,90.0,100.0,2020-02-18T00:00:00.000,3834054,3854431,112,74,101,25,41,31,63,78,60,27,20,7,440,337,302,2020 Report Week 07
314187,91355,51803,138,13874+,CME,CHI,F20,3542,-878,2365,-2608,3533,3548,3215,-7333,392,-51,-456,10940,677,9909,-140,10991,11397,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,12.1,17.0,20.7,26.8,11.5,14.6,18.0,23.7,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),37996,195622,34036,FutOnly,20021813874+F,54175,97899,21601,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,71691,65349,607316,20721,48544,1106,51.7,15.0,8.5,6.3,32.2,5.6,8.9,16.1,3.6,11.8,10.8,3.4,8.0,0.2,88.2,89.2,100.0,2020-02-18T00:00:00.000,535626,541967,174,79,116,27,41,27,74,103,60,36,51,12,585,401,399,2020 Report Week 07
1661973,856110,328626,042,042601,CBT,CHI,F30,-11205,-50497,7607,-5461,16281,12250,-40716,-16237,-8552,813,-1029,-43809,-1051,-6138,2506,-44622,-42780,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,21.9,29.3,34.0,45.9,21.6,28.0,31.7,43.3,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",80544,275128,65477,FutOnly,200218042601F,868185,1855024,322257,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,194355,101979,3955228,389673,106489,44138,42.0,21.6,8.3,2.0,7.0,1.7,22.0,46.9,8.1,4.9,2.6,9.9,2.7,1.1,95.1,97.4,100.0,2020-02-18T00:00:00.000,3760873,3853249,128,32,71,24,28,14,63,58,45,29,16,8,378,302,214,2020 Report Week 07
285921,109048,55606,138,13874+,CME,CHI,F20,-28266,17693,3802,5486,-7824,2736,1689,-22488,10733,10205,7258,10506,2895,-2630,1224,301,3247,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,11.8,16.1,19.5,26.5,10.3,14.1,16.5,23.7,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),43482,187798,36772,FutOnly,20022513874+F,55864,75412,32335,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,81896,72607,617822,23616,45914,2330,46.3,17.7,9.0,7.0,30.4,6.0,9.0,12.2,5.2,13.3,11.8,3.8,7.4,0.4,86.7,88.2,100.0,2020-02-25T00:00:00.000,535926,545215,175,90,118,33,41,33,67,109,67,38,49,15,602,410,425,2020 Report Week 08
1632724,884673,819074,043,043602,CBT,CHI,F30,-134495,-159635,44185,37687,10458,-4334,-13728,-42208,-57197,77428,81572,-76516,-61876,14829,35814,-153944,-158088,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,16.3,15.7,23.7,25.5,8.4,12.3,14.3,19.6,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",258654,190897,115175,FutOnly,200225043602F,467015,1162678,214079,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,527872,511639,4207982,112642,249020,60747,38.8,21.0,19.5,6.1,4.5,2.7,11.1,27.6,5.1,12.5,12.2,2.7,5.9,1.4,87.5,87.8,100.0,2020-02-25T00:00:00.000,3680110,3696343,115,65,101,23,37,32,58,65,61,15,23,10,403,311,296,2020 Report Week 08
1533741,785423,392656,042,042601,CBT,CHI,F30,-128232,-70687,64030,-30422,47727,-20404,-49688,-229758,-161930,41178,47516,-356795,-35443,2595,-35884,-397973,-404311,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,21.2,29.3,32.7,45.5,20.9,27.5,30.1,41.7,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",50122,322855,45073,FutOnly,200225042601F,818497,1625266,160327,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,235533,149495,3598433,354230,109084,8254,42.6,21.8,10.9,1.4,9.0,1.3,22.7,45.2,4.5,6.5,4.2,9.8,3.0,0.2,93.5,95.8,100.0,2020-02-25T00:00:00.000,3362900,3448938,122,30,73,20,29,23,62,53,41,27,15,5,358,287,213,2020 Report Week 08
266209,136200,82483,138,13874+,CME,CHI,F20,-19713,27152,26878,190,-28866,7108,16317,6956,6145,29842,34250,70018,4200,-8657,-948,40176,35769,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,11.1,11.6,18.6,21.2,10.2,10.7,15.1,19.1,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),43672,158932,43880,FutOnly,20030313874+F,72181,82368,38480,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,111738,106857,687840,27816,37257,1382,38.7,19.8,12.0,6.3,23.1,6.4,10.5,12.0,5.6,16.2,15.5,4.0,5.4,0.2,83.8,84.5,100.0,2020-03-03T00:00:00.000,576103,580984,171,100,126,28,52,37,83,106,69,39,48,13,627,431,441,2020 Report Week 09
1594656,775651,792344,043,043602,CBT,CHI,F30,-38068,-109022,-26730,-49069,14488,-31321,31538,83208,-115674,-77538,-107016,-294874,42438,27643,-30450,-217336,-187858,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,15.2,16.5,23.0,25.6,8.9,12.3,15.2,18.8,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",209585,205385,83854,FutOnly,200303043602F,498553,1245886,98405,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,450334,404623,3913108,155080,276663,30297,40.8,19.8,20.2,5.4,5.2,2.1,12.7,31.8,2.5,11.5,10.3,4.0,7.1,0.8,88.5,89.7,100.0,2020-03-03T00:00:00.000,3462774,3508485,115,67,99,25,37,21,58,73,47,15,27,7,417,291,300,2020 Report Week 09
1536824,775583,277884,042,042601,CBT,CHI,F30,3083,-9840,-114772,-2149,-20795,-25991,10353,-47970,-34550,-35812,-44778,-309427,-103147,-4289,-6442,-273615,-264649,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.2,30.0,31.1,47.1,18.9,28.8,29.5,44.4,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",47973,302060,19082,FutOnly,200303042601F,828850,1577296,125777,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,199721,104717,3289006,251083,104795,1812,46.7,23.6,8.4,1.5,9.2,0.6,25.2,48.0,3.8,6.1,3.2,7.6,3.2,0.1,93.9,96.8,100.0,2020-03-03T00:00:00.000,3089285,3184289,122,32,68,16,28,10,65,49,34,25,13,,350,266,198,2020 Report Week 09
