asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_asset_mgr_long,change_in_asset_mgr_short,change_in_asset_mgr_spread,change_in_dealer_long_all,change_in_dealer_short_all,change_in_dealer_spread_all,change_in_lev_money_long,change_in_lev_money_short,change_in_lev_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,contract_market_name,contract_units,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,futonly_or_combined,id,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_all,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,pct_of_oi_asset_mgr_long,pct_of_oi_asset_mgr_short,pct_of_oi_asset_mgr_spread,pct_of_oi_dealer_long_all,pct_of_oi_dealer_short_all,pct_of_oi_dealer_spread_all,pct_of_oi_lev_money_long,pct_of_oi_lev_money_short,pct_of_oi_lev_money_spread,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_open_interest_all,report_date_as_yyyy_mm_dd,tot_rept_positions_long_all,tot_rept_positions_short,traders_asset_mgr_long_all,traders_asset_mgr_short_all,traders_asset_mgr_spread,traders_dealer_long_all,traders_dealer_short_all,traders_dealer_spread_all,traders_lev_money_long_all,traders_lev_money_short_all,traders_lev_money_spread,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_all,traders_tot_rept_long_all,traders_tot_rept_short_all,yyyy_report_week_ww
1254427,456700,321866,042 ,042601,CBT ,CHI,F30,16150,8012,99,-231,21258,138,31569,40019,12972,3433,-8080,80648,15645,5357,873,77215,88728,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,24.5,19.1,34.3,30.2,22.6,18.7,29.3,28.5,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",52593,307799,18121,FutOnly,230124042601F,357738,927599,57175,UST 2Y NOTE - CHICAGO BOARD OF TRADE,207471,185329,2416615,146263,141065,961,51.9,18.9,13.3,2.2,12.7,0.7,14.8,38.4,2.4,8.6,7.7,6.1,5.8,0.0,91.4,92.3,100.0,2023-01-24T00:00:00.000,2209144,2231286,115,61,91,15,40,12,47,56,31,24,21,4,379,260,257,2023 Report Week 04
2173026,979072,794369,043 ,043602,CBT ,CHI,F30,46624,113677,-13650,30637,-12074,-9058,37654,65232,-11562,-264,-14044,106274,26026,-12114,-133,106538,120318,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.5,22.8,34.9,32.3,18.2,20.1,27.4,25.8,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",155851,281418,26575,FutOnly,230124043602F,315234,1232310,109620,UST 10Y NOTE - CHICAGO BOARD OF TRADE,360007,417025,4124381,163098,257391,26601,52.7,23.7,19.3,3.8,6.8,0.6,7.6,29.9,2.7,8.7,10.1,4.0,6.2,0.6,91.3,89.9,100.0,2023-01-24T00:00:00.000,3764374,3707356,116,80,110,25,23,12,37,73,47,19,22,5,396,282,288,2023 Report Week 04
189817,75027,51243,138 ,13874+,CME ,CHI,F20,-1665,-10205,2771,2919,6527,660,648,4866,-614,301,4052,7396,1948,-1089,429,7095,3344,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,15.5,18.0,22.0,26.4,13.6,17.1,19.9,25.0,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),50825,79021,10281,FutOnly,23013113874+F,28879,108131,7733,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,49126,51631,412284,22522,27358,1858,46.0,18.2,12.4,12.3,19.2,2.5,7.0,26.2,1.9,11.9,12.5,5.5,6.6,0.5,88.1,87.5,100.0,2023-01-31T00:00:00.000,363158,360652,146,93,110,28,34,23,63,99,55,33,25,4,521,363,350,2023 Report Week 05
2102600,995943,822042,043 ,043602,CBT ,CHI,F30,-70426,16871,27673,1413,6613,-8488,24062,4786,18163,-10780,674,27472,66593,-18082,-20738,38252,26798,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.5,22.0,35.5,31.1,18.6,19.4,28.2,25.2,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",157264,288031,18087,FutOnly,230131043602F,339296,1237096,127783,UST 10Y NOTE - CHICAGO BOARD OF TRADE,349227,417699,4151853,229691,239309,5863,50.6,24.0,19.8,3.8,6.9,0.4,8.2,29.8,3.1,8.4,10.1,5.5,5.8,0.1,91.6,89.9,100.0,2023-01-31T00:00:00.000,3802626,3734154,114,80,103,22,26,15,36,80,50,22,18,7,398,281,292,2023 Report Week 05
1276112,471652,323993,042 ,042601,CBT ,CHI,F30,21685,14952,2127,6958,-47496,9701,-48769,17627,8232,-8813,-10954,12088,20445,17377,522,20901,23042,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,24.4,19.2,34.0,30.4,21.2,18.8,29.1,29.0,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",59551,260303,27822,FutOnly,230131042601F,308969,945226,65407,UST 2Y NOTE - CHICAGO BOARD OF TRADE,198658,174375,2428703,166708,158442,1483,52.5,19.4,13.3,2.5,10.7,1.1,12.7,38.9,2.7,8.2,7.2,6.9,6.5,0.1,91.8,92.8,100.0,2023-01-31T00:00:00.000,2230045,2254328,119,57,92,18,34,11,43,60,29,27,22,5,380,260,257,2023 Report Week 05
1310464,540282,313196,042 ,042601,CBT ,CHI,F30,34352,68630,-10797,14198,-30558,-1698,89564,166806,-17239,-3664,-25016,125295,20453,-24959,126,128959,150311,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,25.4,20.9,34.9,33.5,22.9,20.7,30.4,31.7,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",73749,229745,26124,FutOnly,230207042601F,398533,1112032,48168,UST 2Y NOTE - CHICAGO BOARD OF TRADE,194994,149359,2553998,187161,133483,1609,51.3,21.2,12.3,2.9,9.0,1.0,15.6,43.5,1.9,7.6,5.8,7.3,5.2,0.1,92.4,94.2,100.0,2023-02-07T00:00:00.000,2359004,2404639,126,53,96,27,31,11,42,62,33,32,20,5,393,282,256,2023 Report Week 06
2068131,1056232,793846,043 ,043602,CBT ,CHI,F30,-34469,60289,-28196,27113,-19000,2795,-14942,59889,23363,-10488,-8869,70988,106604,-18491,-792,81476,79857,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.7,20.5,35.9,29.7,18.8,17.7,28.6,24.0,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",184377,269031,20882,FutOnly,230207043602F,324354,1296985,151146,UST 10Y NOTE - CHICAGO BOARD OF TRADE,338739,408830,4222841,336295,220818,5071,49.0,25.0,18.8,4.4,6.4,0.5,7.7,30.7,3.6,8.0,9.7,8.0,5.2,0.1,92.0,90.3,100.0,2023-02-07T00:00:00.000,3884102,3814011,112,83,109,25,23,16,38,81,43,21,20,5,403,287,289,2023 Report Week 06
188770,76075,50185,138 ,13874+,CME ,CHI,F20,-1046,1049,-1058,3415,1838,-1034,-1474,-2261,1189,36,-3003,-1667,-1040,2269,-655,-1703,1337,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,15.7,18.3,22.0,26.9,13.7,17.2,19.7,25.3,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),54240,80859,9246,FutOnly,23020713874+F,27405,105871,8922,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,49162,48628,410617,21482,29627,1204,46.0,18.5,12.2,13.2,19.7,2.3,6.7,25.8,2.2,12.0,11.8,5.2,7.2,0.3,88.0,88.2,100.0,2023-02-07T00:00:00.000,361455,361989,143,97,109,30,31,18,70,95,59,35,20,5,521,363,349,2023 Report Week 06
2104551,1080332,745856,043 ,043602,CBT ,CHI,F30,36420,24100,-47990,-29581,-12173,7009,-19706,-31929,33339,25183,53616,13683,6184,-15114,2825,-11500,-39933,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.7,20.0,35.1,28.9,18.4,17.3,28.5,23.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",154796,256858,27891,FutOnly,230214043602F,304648,1265056,184485,UST 10Y NOTE - CHICAGO BOARD OF TRADE,363922,462446,4236524,342479,205704,7896,49.7,25.5,17.6,3.7,6.1,0.7,7.2,29.9,4.4,8.6,10.9,8.1,4.9,0.2,91.4,89.1,100.0,2023-02-14T00:00:00.000,3872602,3774078,114,79,108,23,30,20,41,88,48,24,22,6,421,297,306,2023 Report Week 07
191470,78483,48445,138 ,13874+,CME ,CHI,F20,2700,2408,-1740,3493,-4500,1201,-1596,2617,-153,2596,4066,4652,-1734,869,-115,2056,586,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,16.1,17.9,22.1,26.8,14.1,16.6,19.9,24.7,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),57734,76359,10447,FutOnly,23021413874+F,25810,108487,8769,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,51758,52694,415269,19748,30496,1089,46.1,18.9,11.7,13.9,18.4,2.5,6.2,26.1,2.1,12.5,12.7,4.8,7.3,0.3,87.5,87.3,100.0,2023-02-14T00:00:00.000,363511,362575,148,94,112,31,31,21,68,99,58,31,23,6,525,366,356,2023 Report Week 07
1366219,578019,296376,042 ,042601,CBT ,CHI,F30,55755,37737,-16820,-7093,23368,15574,74747,73716,25203,27424,29134,168197,-6589,-19711,-4,140773,139063,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,27.9,23.1,36.9,35.8,25.4,22.3,32.6,33.6,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",66656,253113,41698,FutOnly,230214042601F,473280,1185748,73371,UST 2Y NOTE - CHICAGO BOARD OF TRADE,222418,178493,2722195,180572,113772,1605,50.2,21.2,10.9,2.4,9.3,1.5,17.4,43.6,2.7,8.2,6.6,6.6,4.2,0.1,91.8,93.4,100.0,2023-02-14T00:00:00.000,2499777,2543702,129,50,91,26,35,14,38,61,31,34,20,4,394,280,254,2023 Report Week 07
2064171,1120161,819588,043 ,043602,CBT ,CHI,F30,-40380,39829,73732,-19356,7071,7828,51841,-115574,17261,61852,53025,99110,-54005,15601,337,37258,46085,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,21.9,18.5,34.1,28.0,17.8,15.7,27.0,21.6,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",135440,263929,35719,FutOnly,230221043602F,356489,1149482,201746,UST 10Y NOTE - CHICAGO BOARD OF TRADE,425774,515471,4335634,288474,221305,8233,47.6,25.8,18.9,3.1,6.1,0.8,8.2,26.5,4.7,9.8,11.9,6.7,5.1,0.2,90.2,88.1,100.0,2023-02-21T00:00:00.000,3909860,3820163,118,79,115,23,30,22,44,93,60,24,22,8,433,316,322,2023 Report Week 08
191539,82522,47882,138 ,13874+,CME ,CHI,F20,69,4038,-563,-1032,687,-403,2976,-8738,866,-1427,-991,-372,-1168,4422,310,1055,619,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,16.2,16.0,22.4,24.2,14.4,15.0,20.6,21.9,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),56701,77046,10044,FutOnly,23022113874+F,28786,99749,9635,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,50331,51703,414897,18580,34918,1399,46.2,19.9,11.5,13.7,18.6,2.4,6.9,24.0,2.3,12.1,12.5,4.5,8.4,0.3,87.9,87.5,100.0,2023-02-21T00:00:00.000,364566,363194,145,95,113,29,31,18,62,112,61,29,25,8,528,361,367,2023 Report Week 08
1360327,554244,304361,042 ,042601,CBT ,CHI,F30,-5892,-23775,7985,-1909,9820,14347,32036,-1104,23572,102601,110150,161858,-18561,13184,7679,59257,51708,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,28.2,21.5,36.2,34.4,25.9,20.9,31.7,31.9,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",64747,262933,56045,FutOnly,230221042601F,505316,1184644,96943,UST 2Y NOTE - CHICAGO BOARD OF TRADE,325019,288643,2884053,162011,126956,9284,47.2,19.2,10.6,2.2,9.1,1.9,17.5,41.1,3.4,11.3,10.0,5.6,4.4,0.3,88.7,90.0,100.0,2023-02-21T00:00:00.000,2559034,2595410,130,45,92,23,36,17,43,61,37,29,24,6,391,280,263,2023 Report Week 08
2233215,1176253,759099,043 ,043602,CBT ,CHI,F30,169044,56092,-60489,-34881,5670,-16269,-3864,51792,-42170,-83968,-72813,-31151,45793,51383,-4347,52817,41662,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,25.9,18.0,39.7,29.4,22.3,15.2,32.7,22.6,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",100559,269599,19450,FutOnly,230228043602F,352625,1201274,159576,UST 10Y NOTE - CHICAGO BOARD OF TRADE,341806,442658,4304483,334267,272688,3886,51.9,27.3,17.6,2.3,6.3,0.5,8.2,27.9,3.7,7.9,10.3,7.8,6.3,0.1,92.1,89.7,100.0,2023-02-28T00:00:00.000,3962677,3861825,112,80,107,15,32,19,38,98,44,23,23,5,421,279,317,2023 Report Week 09
191203,91594,47626,138 ,13874+,CME ,CHI,F20,-336,9072,-257,3610,4743,-160,4902,-6277,289,-484,-1662,7735,-253,1562,423,8219,9396,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,15.9,17.7,22.9,24.9,13.9,16.0,20.8,22.3,S&P 500 Consolidated,(S&P 500 INDEX X $250.00),60312,81789,9884,FutOnly,23022813874+F,33688,93472,9924,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,49847,50042,422632,18327,36480,1821,45.2,21.7,11.3,14.3,19.4,2.3,8.0,22.1,2.3,11.8,11.8,4.3,8.6,0.4,88.2,88.2,100.0,2023-02-28T00:00:00.000,372785,372590,138,98,110,28,31,20,73,100,73,31,31,10,531,375,369,2023 Report Week 09
1312746,558045,294363,042 ,042601,CBT ,CHI,F30,-47581,3801,-9998,-7017,15065,-47984,-31259,-102673,-8093,-113581,-92943,-239902,28935,6247,-3324,-126321,-146959,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,28.9,22.7,37.3,35.6,26.1,21.5,32.8,33.3,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",57730,277998,8061,FutOnly,230228042601F,474057,1081971,88850,UST 2Y NOTE - CHICAGO BOARD OF TRADE,211438,195700,2644151,190946,133203,5960,49.6,21.1,11.1,2.2,10.5,0.3,17.9,40.9,3.4,8.0,7.4,7.2,5.0,0.2,92.0,92.6,100.0,2023-02-28T00:00:00.000,2432713,2448451,125,49,85,22,38,16,35,59,32,31,22,9,381,269,254,2023 Report Week 09
