asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_asset_mgr_long,change_in_asset_mgr_short,change_in_asset_mgr_spread,change_in_dealer_long_all,change_in_dealer_short_all,change_in_dealer_spread_all,change_in_lev_money_long,change_in_lev_money_short,change_in_lev_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,contract_market_name,contract_units,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,futonly_or_combined,id,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_all,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,pct_of_oi_asset_mgr_long,pct_of_oi_asset_mgr_short,pct_of_oi_asset_mgr_spread,pct_of_oi_dealer_long_all,pct_of_oi_dealer_short_all,pct_of_oi_dealer_spread_all,pct_of_oi_lev_money_long,pct_of_oi_lev_money_short,pct_of_oi_lev_money_spread,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_open_interest_all,report_date_as_yyyy_mm_dd,tot_rept_positions_long_all,tot_rept_positions_short,traders_asset_mgr_long_all,traders_asset_mgr_short_all,traders_asset_mgr_spread,traders_dealer_long_all,traders_dealer_short_all,traders_dealer_spread_all,traders_lev_money_long_all,traders_lev_money_short_all,traders_lev_money_spread,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_all,traders_tot_rept_long_all,traders_tot_rept_short_all,yyyy_report_week_ww
1329379,1266708,687802,043,043602,CBT,CHI,F30,119157,55726,-28332,12313,-27225,12435,-13581,34787,-13495,5711,12109,77839,-18583,29620,2214,72128,65730,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,16.3,23.0,25.5,33.3,10.9,14.5,18.7,22.7,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",189014,219406,45956,FutOnly,210126043602F,500339,495068,63998,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,348035,475977,3447076,280025,189633,2528,38.6,36.7,20.0,5.5,6.4,1.3,14.5,14.4,1.9,10.1,13.8,8.1,5.5,0.1,89.9,86.2,100.0,2021-01-26T00:00:00.000,3099041,2971099,93,80,93,24,40,14,44,70,35,16,20,,387,254,277,2021 Report Week 04
932318,459083,279156,042,042601,CBT,CHI,F30,74159,-7011,4395,-2013,63551,-1161,70240,87632,2627,-3916,-426,152720,8472,3196,-83,156636,153146,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.6,33.0,28.4,48.4,16.7,30.6,25.2,43.0,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",58924,208139,14941,FutOnly,210126042601F,465986,991856,25130,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,169165,99763,2124684,178053,45605,1011,43.9,21.6,13.1,2.8,9.8,0.7,21.9,46.7,1.2,8.0,4.7,8.4,2.1,0.0,92.0,95.3,100.0,2021-01-26T00:00:00.000,1955519,2024921,96,28,69,10,33,9,54,37,20,25,7,4,290,216,176,2021 Report Week 04
1249502,496886,268862,138,13874A,CME,CHI,F20,-65932,17955,-7444,12136,7116,1891,48507,3088,4551,18741,1618,23442,12874,-3451,-1882,4701,21824,,,S&P BROAD BASED STOCK INDICES,,13.2,18.9,21.7,27.6,12.0,18.0,19.6,26.7,E-MINI S&P 500,($50 X S&P 500 INDEX),356531,732551,28934,FutOnly,21020213874AF,292211,482745,42286,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,283088,228087,2640747,116309,357372,3024,47.3,18.8,10.2,13.5,27.7,1.1,11.1,18.3,1.6,10.7,8.6,4.4,13.5,0.1,89.3,91.4,100.0,2021-02-02T00:00:00.000,2357659,2412660,165,78,114,32,37,18,70,102,51,33,28,6,545,381,353,2021 Report Week 05
1326981,1226516,737197,043,043602,CBT,CHI,F30,-2398,-40192,49395,-22918,96932,-21587,112026,-7611,16642,-8719,-380,123112,-1603,27639,2274,131831,123492,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,15.9,20.9,25.0,31.3,10.5,12.3,18.2,19.6,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",166096,316338,24369,FutOnly,210202043602F,612365,487457,80640,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,339316,475597,3570188,278422,217272,4802,37.2,34.4,20.6,4.7,8.9,0.7,17.2,13.7,2.3,9.5,13.3,7.8,6.1,0.1,90.5,86.7,100.0,2021-02-02T00:00:00.000,3230872,3094591,92,87,100,24,43,18,45,73,40,20,23,4,407,275,294,2021 Report Week 05
983022,461932,279473,042,042601,CBT,CHI,F30,50704,2849,317,7312,-28506,1490,-25034,54332,12393,-3257,2759,46988,2625,916,438,50245,44229,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.3,33.1,28.4,48.7,17.5,31.3,25.2,43.6,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",66236,179633,16431,FutOnly,210202042601F,440952,1046188,37523,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,165908,102522,2171672,180678,46521,1449,45.3,21.3,12.9,3.0,8.3,0.8,20.3,48.2,1.7,7.6,4.7,8.3,2.1,0.1,92.4,95.3,100.0,2021-02-02T00:00:00.000,2005764,2069150,98,27,69,11,34,8,55,36,23,26,8,5,295,223,177,2021 Report Week 05
1240845,439998,284833,138,13874A,CME,CHI,F20,-8657,-56888,15971,-275,-888,5461,-17599,22659,-96,-845,3490,-21303,-15379,-11128,116,-20458,-24793,,,S&P BROAD BASED STOCK INDICES,,13.0,19.3,21.3,27.9,11.5,18.3,19.3,26.8,E-MINI S&P 500,($50 X S&P 500 INDEX),356256,731663,34395,FutOnly,21020913874AF,274612,505404,42190,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,282243,231577,2619444,100930,346244,3140,47.4,16.8,10.9,13.6,27.9,1.3,10.5,19.3,1.6,10.8,8.8,3.9,13.2,0.1,89.2,91.2,100.0,2021-02-09T00:00:00.000,2337201,2387867,165,80,113,34,35,17,77,98,53,31,29,5,549,384,353,2021 Report Week 06
1311480,1266867,768904,043,043602,CBT,CHI,F30,-15501,40351,31707,-2672,-35604,17795,-14547,-53728,15806,6812,36189,46467,8978,-4138,-1911,39655,10278,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,15.6,20.7,24.2,32.0,9.8,13.4,17.3,20.3,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",163424,280734,42164,FutOnly,210209043602F,597818,433729,96446,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,346128,511786,3616655,287400,213134,2891,36.3,35.0,21.3,4.5,7.8,1.2,16.5,12.0,2.7,9.6,14.2,7.9,5.9,0.1,90.4,85.8,100.0,2021-02-09T00:00:00.000,3270527,3104869,90,91,100,25,40,20,43,82,43,18,24,,413,272,306,2021 Report Week 06
970339,522662,295995,042,042601,CBT,CHI,F30,-12683,60730,16522,3955,-15373,-2000,45947,-1761,21646,5639,-3252,81144,1514,4028,604,75505,84396,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.9,32.8,27.7,47.9,17.2,30.9,24.4,42.0,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",70191,164260,14431,FutOnly,210209042601F,486899,1044427,59169,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,171547,99270,2252816,182192,50549,2053,43.1,23.2,13.1,3.1,7.3,0.6,21.6,46.4,2.6,7.6,4.4,8.1,2.2,0.1,92.4,95.6,100.0,2021-02-09T00:00:00.000,2081269,2153546,92,31,71,13,29,9,57,34,29,25,11,5,292,228,178,2021 Report Week 06
1254389,438037,277361,138,13874A,CME,CHI,F20,13544,-1961,-7472,11927,-9957,8013,-8390,49121,-3162,4091,13142,16851,-1472,-30645,-228,12760,3709,,,S&P BROAD BASED STOCK INDICES,,13.0,19.2,21.5,27.9,11.8,18.0,19.6,26.7,E-MINI S&P 500,($50 X S&P 500 INDEX),368183,721706,42408,FutOnly,21021613874AF,266222,554525,39028,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,286334,244719,2636295,99458,315599,2912,47.6,16.6,10.5,14.0,27.4,1.6,10.1,21.0,1.5,10.9,9.3,3.8,12.0,0.1,89.1,90.7,100.0,2021-02-16T00:00:00.000,2349961,2391576,160,82,109,35,37,22,69,105,54,29,23,,540,376,352,2021 Report Week 07
1246719,1254090,793872,043,043602,CBT,CHI,F30,-64761,-12777,24968,-1930,31074,-10698,-34794,-73444,49263,-3105,-1295,-11811,29217,-18931,29,-8706,-10516,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,15.7,21.1,23.8,31.5,9.5,13.9,17.0,20.0,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",161494,311808,31466,FutOnly,210216043602F,563024,360285,145709,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,343023,510491,3604844,316617,194203,2920,34.6,34.8,22.0,4.5,8.6,0.9,15.6,10.0,4.0,9.5,14.2,8.8,5.4,0.1,90.5,85.8,100.0,2021-02-16T00:00:00.000,3261821,3094353,90,91,101,22,44,21,52,74,58,22,20,,415,290,308,2021 Report Week 07
981078,528358,300288,042,042601,CBT,CHI,F30,10739,5696,4293,-24358,70757,14687,62908,-47103,33129,-5962,9566,90636,-3955,456,-845,96598,81070,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.4,29.6,28.0,43.1,18.0,26.5,25.1,37.3,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",45833,235017,29118,FutOnly,210216042601F,549807,997324,92298,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,165585,108836,2343452,178237,51005,1208,41.9,22.5,12.8,2.0,10.0,1.2,23.5,42.6,3.9,7.1,4.6,7.6,2.2,0.1,92.9,95.4,100.0,2021-02-16T00:00:00.000,2177867,2234616,93,31,70,9,37,11,57,40,36,24,11,4,302,233,190,2021 Report Week 07
1256538,452333,290885,138,13874A,CME,CHI,F20,2149,14296,13524,-24612,37313,5488,31273,-46325,9593,-20671,5270,16444,-649,-23064,349,37115,11174,,,S&P BROAD BASED STOCK INDICES,,12.7,20.1,20.6,28.4,10.7,18.7,18.3,27.1,E-MINI S&P 500,($50 X S&P 500 INDEX),343571,759019,47896,FutOnly,21022313874AF,297495,508200,48621,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,265663,249989,2652739,98809,292535,3261,47.4,17.1,11.0,13.0,28.6,1.8,11.2,19.2,1.8,10.0,9.4,3.7,11.0,0.1,90.0,90.6,100.0,2021-02-23T00:00:00.000,2387076,2402750,160,82,107,34,39,18,74,96,57,31,25,5,541,377,351,2021 Report Week 08
1218916,1169811,878071,043,043602,CBT,CHI,F30,-27803,-84279,84199,-5811,-22990,30202,-4120,88762,236431,68095,84793,444516,40382,4457,22941,376421,359723,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,19.0,22.3,27.2,33.8,8.9,12.7,16.0,18.2,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",155683,288818,61668,FutOnly,210223043602F,558904,449047,382140,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,411118,595284,4049360,356999,198660,25861,30.1,28.9,21.7,3.8,7.1,1.5,13.8,11.1,9.4,10.2,14.7,8.8,4.9,0.6,89.8,85.3,100.0,2021-02-23T00:00:00.000,3638242,3454076,85,93,99,23,37,23,47,83,55,25,21,6,414,286,311,2021 Report Week 08
961830,476462,293202,042,042601,CBT,CHI,F30,-19248,-51896,-7086,-1312,62457,-6340,60316,37297,2584,-19833,-32615,35552,-3288,1392,29759,55385,68167,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.2,27.7,26.7,40.1,16.5,23.4,24.2,34.2,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",44521,297474,22778,FutOnly,210223042601F,610123,1034621,94882,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,145752,76221,2379004,174949,52397,30967,40.4,20.0,12.3,1.9,12.5,1.0,25.6,43.5,4.0,6.1,3.2,7.4,2.2,1.3,93.9,96.8,100.0,2021-02-23T00:00:00.000,2233252,2302783,95,30,70,9,37,15,56,38,31,21,13,5,300,231,190,2021 Report Week 08
1174255,469174,322958,138,13874A,CME,CHI,F20,-82283,16841,32073,96566,8767,4345,38396,-33594,4793,12742,49093,114474,7587,31901,255,101732,65381,,,S&P BROAD BASED STOCK INDICES,,13.8,20.7,22.1,29.0,12.8,19.1,19.1,27.4,E-MINI S&P 500,($50 X S&P 500 INDEX),440137,767786,52241,FutOnly,21030213874AF,335891,474606,53414,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,278405,299082,2767213,106396,324436,3516,42.4,17.0,11.7,15.9,27.7,1.9,12.1,17.2,1.9,10.1,10.8,3.8,11.7,0.1,89.9,89.2,100.0,2021-03-02T00:00:00.000,2488808,2468131,160,84,110,37,36,14,79,97,57,32,26,8,551,389,351,2021 Report Week 09
1136657,1214153,822850,043,043602,CBT,CHI,F30,-82259,44342,-55221,-46003,-54410,-15992,175013,-62978,-254462,-96498,-98273,-492484,-94305,27267,-22757,-395986,-394211,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,18.4,24.2,28.1,33.0,11.1,15.3,19.0,21.8,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",109680,234408,45676,FutOnly,210302043602F,733917,386069,127678,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,314620,497011,3556876,262694,225927,3104,32.0,34.1,23.1,3.1,6.6,1.3,20.6,10.9,3.6,8.8,14.0,7.4,6.4,0.1,91.2,86.0,100.0,2021-03-02T00:00:00.000,3242256,3059865,76,96,95,21,37,20,60,65,42,18,22,,395,259,296,2021 Report Week 09
946155,450671,320497,042,042601,CBT,CHI,F30,-15675,-25791,27295,52100,-45644,6900,-80548,293,-57857,7459,30915,-97636,-7580,-4017,-29730,-105095,-128551,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,25.8,29.1,35.7,42.3,23.5,24.7,31.4,36.4,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",96621,251830,29678,FutOnly,210302042601F,529575,1034914,37025,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,153211,107136,2281368,167369,48380,1237,41.5,19.8,14.0,4.2,11.0,1.3,23.2,45.4,1.6,6.7,4.7,7.3,2.1,0.1,93.3,95.3,100.0,2021-03-02T00:00:00.000,2128157,2174232,96,33,72,11,28,10,44,45,24,17,11,,285,207,187,2021 Report Week 09
1156115,490936,345850,138,13874A,CME,CHI,F20,-18140,21762,22892,-31062,8424,17943,4005,-32828,20769,-4357,-35245,12685,1295,-10372,-660,17042,47930,,,S&P BROAD BASED STOCK INDICES,,13.7,20.9,21.6,29.0,12.2,19.5,18.1,27.5,E-MINI S&P 500,($50 X S&P 500 INDEX),409075,776210,70184,FutOnly,21030913874AF,339896,441778,74183,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,274048,263837,2779898,107691,314064,2856,41.6,17.7,12.4,14.7,27.9,2.5,12.2,15.9,2.7,9.9,9.5,3.9,11.3,0.1,90.1,90.5,100.0,2021-03-09T00:00:00.000,2505850,2516061,159,86,114,34,36,22,75,95,70,32,27,4,544,395,359,2021 Report Week 10
1213009,1286556,785814,043,043602,CBT,CHI,F30,76352,72403,-37036,40370,5129,-15673,111356,95255,-29218,-8706,13450,121246,-14590,18545,-1609,129952,107796,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,18.3,24.4,29.1,33.2,12.5,16.4,20.5,22.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",150050,239537,30003,FutOnly,210309043602F,845273,481324,98460,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,305914,510461,3678122,248104,244472,1495,33.0,35.0,21.4,4.1,6.5,0.8,23.0,13.1,2.7,8.3,13.9,6.7,6.6,0.0,91.7,86.1,100.0,2021-03-09T00:00:00.000,3372208,3167661,76,103,99,26,30,18,59,77,38,17,23,,411,268,300,2021 Report Week 10
949263,453253,329231,042,042601,CBT,CHI,F30,3108,2582,8734,71794,-66195,-3455,16178,154786,15691,3615,8826,114218,-1444,-6748,-3,110603,105392,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,28.5,30.6,38.1,45.7,26.4,26.9,34.2,39.8,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",168415,185635,26223,FutOnly,210309042601F,545753,1189700,52716,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,156826,115962,2395586,165925,41632,1234,39.6,18.9,13.7,7.0,7.7,1.1,22.8,49.7,2.2,6.5,4.8,6.9,1.7,0.1,93.5,95.2,100.0,2021-03-09T00:00:00.000,2238760,2279624,98,35,75,14,31,10,40,48,25,17,10,,293,211,195,2021 Report Week 10
1142219,475718,407239,138,13874A,CME,CHI,F20,-13896,-15218,61389,18871,-11719,147718,-19342,22332,56579,37311,2790,283754,-8896,15863,4020,246443,280964,,,S&P BROAD BASED STOCK INDICES,,14.4,19.5,21.7,27.9,12.0,16.9,18.1,24.3,E-MINI S&P 500,($50 X S&P 500 INDEX),427946,764491,217902,FutOnly,21031613874AF,320554,464110,130762,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,311359,266627,3063652,98795,329927,6876,37.3,15.5,13.3,14.0,25.0,7.1,10.5,15.1,4.3,10.2,8.7,3.2,10.8,0.2,89.8,91.3,100.0,2021-03-16T00:00:00.000,2752293,2797025,161,84,119,34,32,34,73,91,74,29,21,8,528,400,363,2021 Report Week 11
1319079,1408554,769786,043,043602,CBT,CHI,F30,106070,121998,-16028,19138,23251,-5404,-10285,8937,-18964,878,4488,127596,53440,10567,-1249,126718,123108,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,18.6,23.9,27.7,33.0,11.8,15.4,19.4,22.2,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",169188,262788,24599,FutOnly,210316043602F,834988,490261,79496,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,306792,514949,3805718,301544,255039,246,34.7,37.0,20.2,4.4,6.9,0.6,21.9,12.9,2.1,8.1,13.5,7.9,6.7,0.0,91.9,86.5,100.0,2021-03-16T00:00:00.000,3498926,3290769,81,97,98,25,31,13,62,70,39,18,27,,412,269,295,2021 Report Week 11
903362,477427,341109,042,042601,CBT,CHI,F30,-45901,24174,11878,-3704,5625,4558,36047,-86218,-13035,-17914,16353,-29423,-1335,7259,-17,-11509,-45776,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,29.5,32.3,39.1,45.5,27.4,29.6,35.3,40.4,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",164711,191260,30781,FutOnly,210316042601F,581800,1103482,39681,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,138912,132315,2366163,164590,48891,1217,38.2,20.2,14.4,7.0,8.1,1.3,24.6,46.6,1.7,5.9,5.6,7.0,2.1,0.1,94.1,94.4,100.0,2021-03-16T00:00:00.000,2227251,2233848,94,38,76,11,30,9,42,39,24,17,12,,283,207,187,2021 Report Week 11
1203859,467462,319709,138,13874A,CME,CHI,F20,61640,-8256,-87530,-40484,27750,-200864,-127750,-69796,-87236,-41360,-50224,-523468,3958,-43470,-3842,-482108,-473244,,,S&P BROAD BASED STOCK INDICES,,15.0,22.6,23.1,31.2,13.3,22.0,19.4,30.6,E-MINI S&P 500,($50 X S&P 500 INDEX),387462,792241,17038,FutOnly,21032313874AF,192804,394314,43526,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,269999,216403,2540184,102753,286457,3034,47.4,18.4,12.6,15.3,31.2,0.7,7.6,15.5,1.7,10.6,8.5,4.0,11.3,0.1,89.4,91.5,100.0,2021-03-23T00:00:00.000,2270185,2323781,167,86,116,36,30,11,57,97,54,29,22,5,525,370,341,2021 Report Week 12
1358356,1405702,799123,043,043602,CBT,CHI,F30,39277,-2852,29337,-7815,28826,-6152,21770,48717,-8464,11173,-33857,76097,-3028,20543,-1,64924,109954,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,18.9,24.0,28.4,33.1,12.2,15.7,20.1,22.6,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",161373,291614,18447,FutOnly,210323043602F,856758,538978,71032,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,317965,481092,3881815,298516,275582,245,35.0,36.2,20.6,4.2,7.5,0.5,22.1,13.9,1.8,8.2,12.4,7.7,7.1,0.0,91.8,87.6,100.0,2021-03-23T00:00:00.000,3563850,3400723,81,99,96,29,31,9,63,70,39,21,24,,418,270,293,2021 Report Week 12
916808,429541,335764,042,042601,CBT,CHI,F30,13446,-47886,-5345,4532,-30780,-1137,-74284,26405,-11389,3227,-5962,-67390,3982,9126,-422,-70617,-61428,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,28.0,32.8,37.7,47.6,26.0,30.3,33.9,42.8,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",169243,160480,29644,FutOnly,210323042601F,507516,1129887,28292,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,142139,126353,2298773,168572,58017,795,39.9,18.7,14.6,7.4,7.0,1.3,22.1,49.2,1.2,6.2,5.5,7.3,2.5,0.0,93.8,94.5,100.0,2021-03-23T00:00:00.000,2156634,2172420,98,33,76,12,31,10,41,41,21,19,12,,287,210,185,2021 Report Week 12
1219957,450893,316212,138,13874A,CME,CHI,F20,16098,-16569,-3497,-25194,11919,3453,19408,17022,1310,12339,3608,24480,537,7208,26,12141,20872,,,S&P BROAD BASED STOCK INDICES,,14.1,22.7,22.3,30.7,12.5,22.1,18.8,30.1,E-MINI S&P 500,($50 X S&P 500 INDEX),362268,804160,20491,FutOnly,21033013874AF,212212,411336,44836,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,282338,220011,2564664,103290,293665,3060,47.6,17.6,12.3,14.1,31.4,0.8,8.3,16.0,1.7,11.0,8.6,4.0,11.5,0.1,89.0,91.4,100.0,2021-03-30T00:00:00.000,2282326,2344653,169,84,117,33,31,15,66,93,52,29,18,4,523,376,335,2021 Report Week 13
1479189,1362780,796012,043,043602,CBT,CHI,F30,120833,-42922,-3111,-42070,-45654,4925,-44730,132507,-7246,8639,1899,50792,13552,10394,0,42153,48893,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,19.0,22.7,28.0,31.3,11.2,15.0,19.0,21.5,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",119303,245960,23372,FutOnly,210330043602F,812028,671485,63786,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,326604,482991,3932607,312068,285976,245,37.6,34.7,20.2,3.0,6.3,0.6,20.6,17.1,1.6,8.3,12.3,7.9,7.3,0.0,91.7,87.7,100.0,2021-03-30T00:00:00.000,3606003,3449616,85,99,98,22,32,10,55,85,38,20,27,,425,262,310,2021 Report Week 13
957797,448244,318836,042,042601,CBT,CHI,F30,40989,18703,-16928,2024,11817,-4986,2520,9190,-491,1451,-7427,27858,3273,17974,6,26407,35285,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,27.3,33.5,36.5,47.5,25.3,31.1,32.8,42.6,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",171267,172297,24658,FutOnly,210330042601F,510036,1139077,27801,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,143590,118926,2326631,171845,75991,801,41.2,19.3,13.7,7.4,7.4,1.1,21.9,49.0,1.2,6.2,5.1,7.4,3.3,0.0,93.8,94.9,100.0,2021-03-30T00:00:00.000,2183041,2207705,98,34,77,13,33,10,42,47,19,18,14,,299,211,195,2021 Report Week 13
1249028,448369,297184,138,13874A,CME,CHI,F20,29071,-2524,-19028,-3785,-11794,578,5932,62039,7026,33712,4373,47048,-6475,6361,17,13336,42675,,,S&P BROAD BASED STOCK INDICES,,13.4,21.9,21.6,29.9,11.8,21.2,18.3,29.2,E-MINI S&P 500,($50 X S&P 500 INDEX),358483,792366,21069,FutOnly,21040613874AF,218144,473375,51862,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,316050,224384,2611712,96815,300026,3077,47.8,17.2,11.4,13.7,30.3,0.8,8.4,18.1,2.0,12.1,8.6,3.7,11.5,0.1,87.9,91.4,100.0,2021-04-06T00:00:00.000,2295662,2387328,168,88,111,35,30,12,68,90,57,27,21,5,528,375,338,2021 Report Week 14
